Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
06-03-2020,2.825266636,520.4290436,25.3,153.4098065,5.875550586,17666.2929,130.4489747,1.321219209,7.345225661,5.1,164746.9468,58.67443333962446,Poor
07-03-2020,2.57092662,484.711873,24.1,121.7094937,5.365377944,16778.57617,107.6716029,1.066844868,7.241819787,14.0,151382.8724,65.7152163444825,Poor
08-03-2020,2.817475523,524.1381676,24.8,150.1109431,5.806782202,17593.78622,127.4649685,1.285250255,7.338762532,0.8,163060.5513,60.417367202725345,Poor
09-03-2020,2.720657414,512.0688137,24.3,137.3037941,5.595685107,17241.45972,118.0676625,1.179462024,7.298352021,25.9,157567.3797,63.583036370096416,Poor
10-03-2020,2.55097914,489.0791112,25.6,115.7492203,5.246057708,16641.32681,102.4731125,1.004842899,7.228791491,32.0,148428.8931,68.54673140651944,Poor
11-03-2020,2.784057323,526.5108241,26.9,142.5215704,5.66157966,17410.49088,121.109079,1.210379253,7.320328092,39.9,159426.1167,63.589074785676104,Poor
12-03-2020,3.051253441,569.0674419,27.3,173.384576,6.141845868,18295.58787,142.6416358,1.448080614,7.425506916,16.0,172127.3188,60.493408677755106,Poor
13-03-2020,2.768432217,529.1279391,28.6,138.2423599,5.577007427,17310.56476,117.4196337,1.166527587,7.310674358,0.0,157325.9307,65.55145704431732,Poor
14-03-2020,3.120551357,584.4352356,25.6,179.2902033,6.21849212,18484.28469,146.1648282,1.484324564,7.449814003,5.1,174270.0336,60.662170132769795,Poor
15-03-2020,2.315763219,466.2114476,25.5,81.50674679,4.66179759,15724.47264,76.57052074,0.709971697,7.126187301,1.0,133367.4413,68.44896271160337,Poor
16-03-2020,3.03623726,576.7812543,27.0,166.7526833,6.003053981,18150.51173,136.621467,1.375441291,7.412662543,0.0,168726.8233,60.40697064588646,Poor
17-03-2020,2.921456071,562.0663041,27.3,151.7662828,5.75728641,17736.64976,125.6740397,1.252409255,7.365033273,0.0,162322.506,64.95576690715102,Poor
18-03-2020,2.876470927,557.8235467,26.8,145.1540575,5.6441005,17560.06806,120.6579501,1.195248342,7.34532051,9.4,159407.2501,66.86070048647039,Poor
19-03-2020,2.986876584,576.8914531,27.2,157.1877378,5.826134501,17911.7958,128.8491058,1.284764356,7.387762664,1.4,164260.991,64.93747026030508,Poor
20-03-2020,2.603279412,521.8602361,26.9,109.9404482,5.069548735,16583.90166,95.04940181,0.907934068,7.232602794,5.3,144414.2446,75.19044096610315,Very Poor
21-03-2020,2.989134757,582.2474542,27.4,155.0271904,5.774916582,17872.14081,126.6528964,1.257463685,7.385223549,23.9,163039.9757,66.47714167691709,Poor
22-03-2020,3.136765197,606.9007508,25.5,171.5270341,6.027659167,18350.41704,138.0073625,1.382110083,7.442554469,0.0,169754.5111,60.616447999829965,Poor
23-03-2020,3.393183086,647.8712353,27.1,201.081822,6.487108185,19198.57935,158.609204,1.609457283,7.543401006,5.7,181908.6659,61.3126726002939,Poor
24-03-2020,3.026190313,595.3284482,27.6,155.8281409,5.762095448,17927.1612,126.2219354,1.248314629,7.394884426,0.6,162892.7323,67.22316818618377,Poor
25-03-2020,3.000354648,593.9568124,28.7,151.5144833,5.685307934,17815.7,122.8341704,1.209238452,7.382832346,0.0,160935.2961,69.3787863346207,Poor
26-03-2020,3.09387036,610.4847262,29.6,161.5245207,5.835322963,18110.06326,129.5927752,1.282848493,7.418522983,0.5,164946.2681,65.25287837754134,Poor
27-03-2020,3.409420449,660.3138986,30.5,198.1805724,6.407246431,19159.38017,155.2261572,1.566081852,7.543030045,0.0,180059.9952,61.31228996174306,Poor
28-03-2020,3.324148842,650.015179,31.2,186.7402682,6.217659986,18845.94707,146.7919026,1.470966736,7.50721161,2.0,175133.8706,61.06574224982389,Poor
29-03-2020,3.184436013,631.5448999,30.4,168.7696228,5.924694698,18347.46454,133.7327031,1.324490644,7.449620376,20.1,167487.1142,62.864005908899905,Poor
30-03-2020,3.424952334,670.1028804,29.8,196.4294379,6.354232426,19141.81878,152.995891,1.536986729,7.544124995,4.1,178853.4405,61.32146563132454,Poor
31-03-2020,3.373537054,664.8642729,30.4,189.0607797,6.229175875,18943.67019,147.4481525,1.473939555,7.521861673,8.9,175625.0075,61.16842244709611,Poor
01-04-2020,4.026745058,698.2361752,30.5,212.5902682,6.128309564,19620.9365,163.7876072,1.653973372,7.447566422,0.5,185271.2869,60.70162592309748,Poor
02-04-2020,3.730547335,655.315761,30.6,175.0965811,5.519750672,18569.17713,136.9034155,1.353975277,7.322679368,7.1,169491.7746,73.83965655167722,Poor
03-04-2020,3.843227863,673.7215333,31.3,186.6754563,5.688228854,18907.76817,144.7801552,1.440033239,7.361367185,1.0,174159.7412,69.19688302303916,Poor
04-04-2020,3.867990244,678.9335867,31.6,187.7119017,5.689844468,18947.61507,145.1906364,1.443177476,7.364913203,6.1,174435.6532,69.17541724376349,Poor
05-04-2020,3.691198554,653.9060889,31.2,164.5701798,5.308702723,18302.36882,128.4763076,1.256141672,7.287864939,7.9,164637.9994,79.75464248268116,Very Poor
06-04-2020,4.080442245,713.7770158,31.0,209.3615959,6.003236983,19581.84665,159.8827723,1.603536239,7.437260048,0.3,183146.5363,60.63634947319584,Poor
07-04-2020,4.11056181,719.7720015,31.2,211.0675773,6.015657527,19640.51926,160.7719698,1.612016542,7.443036596,3.0,183703.5712,60.67734686848114,Poor
08-04-2020,4.096310929,719.1036603,30.1,207.4591313,5.944009625,19548.56212,157.8984583,1.57871597,7.431097914,17.0,182047.0693,62.228147180196274,Poor
09-04-2020,4.085102264,718.8834562,29.9,204.2263397,5.878390541,19467.19117,155.2928064,1.548397957,7.420410913,17.0,180547.9433,64.06823471959484,Poor
10-04-2020,3.885460082,690.3895962,30.4,178.392674,5.455009518,18745.40174,136.6800666,1.340315258,7.334387141,5.1,169632.6849,75.81670982275499,Very Poor
11-04-2020,4.120691973,727.1177883,30.8,204.7556009,5.85816403,19502.45237,155.041871,1.542876052,7.422351458,4.1,180466.9499,64.67343835241321,Poor
12-04-2020,4.172326455,736.2968827,29.9,209.0990954,5.912771239,19635.5527,157.8086276,1.572249038,7.43691709,2.0,182127.4391,63.18333391018729,Poor
13-04-2020,4.116213058,729.3038839,30.6,200.5256499,5.762958139,19402.6037,151.4280269,1.500041913,7.408425652,0.0,178406.902,67.35467000921808,Poor
14-04-2020,4.279950746,755.2782147,31.2,218.3476855,6.031175566,19917.45436,163.7464585,1.635513799,7.467918522,10.9,185685.5579,60.85684386211712,Poor
15-04-2020,4.428287131,770.0,29.2,234.3354565,6.270456684,20380.25894,174.7679429,1.756592099,7.521296521,84.1,192201.0565,61.22290296094149,Poor
16-04-2020,4.759702452,770.0,29.5,272.307129,6.857926564,21465.86257,201.3637712,2.050647775,7.647953513,1.0,207877.6768,62.07909516072773,Poor
17-04-2020,4.452078021,770.0,30.8,233.6089933,6.231572207,20379.07393,173.6543212,1.741606358,7.519043771,2.0,191609.7493,61.207207737569526,Poor
18-04-2020,4.503068317,770.0,29.6,237.9601149,6.286949527,20511.93035,176.4406862,1.771259197,7.533630824,0.0,193280.2609,61.30561356151473,Poor
19-04-2020,4.470753236,770.0,30.2,232.3306056,6.184422629,20361.91549,172.1601162,1.722439195,7.514948352,7.9,190793.4666,61.17906082805023,Poor
20-04-2020,4.135650657,741.8750379,29.4,190.3831297,5.506987669,19182.80202,142.1570853,1.387960654,7.375205213,10.9,173175.5187,74.59407450420218,Poor
21-04-2020,4.547532902,770.0,23.7,238.09088,6.24922413,20543.82763,175.6626912,1.758814022,7.534312024,14.0,192915.2889,61.3095472628434,Poor
22-04-2020,4.597970886,770.0,27.8,242.4428755,6.305128705,20676.34509,178.4609073,1.788647567,7.548898825,5.1,194591.5761,61.407960057786205,Poor
23-04-2020,4.9,770.0,26.9,302.3611892,7.240971403,22383.14374,220.0,2.21,7.748705836,15.0,219421.9513,62.7583372778547,Poor
24-04-2020,4.61256704,770.0,27.1,240.8479685,6.254290035,20649.28173,176.7714329,1.767438204,7.54374019,17.0,193657.3494,61.37264627916637,Poor
25-04-2020,4.743354627,770.0,28.7,254.8975877,6.464165967,21056.26366,186.4481112,1.873703836,7.59064978,6.1,199378.7995,61.68962528834803,Poor
26-04-2020,4.707728537,770.0,27.4,248.9971051,6.358314678,20897.88686,181.9967355,1.823079247,7.571058109,3.0,196789.2819,61.55694108948481,Poor
27-04-2020,4.51217145,770.0,27.1,223.9249239,5.949064572,20196.20351,163.9687557,1.621689123,7.487559832,1.0,186213.1699,62.47681144975588,Poor
28-04-2020,4.9,770.0,25.2,281.5165919,6.848815455,21836.55152,204.497764,2.070641005,7.679606754,0.0,210081.9802,62.29050912113483,Poor
29-04-2020,4.9,770.0,28.2,274.2228959,6.721375046,21638.36733,199.0698131,2.009215631,7.655368141,23.1,206916.9118,62.12641134700868,Poor
30-04-2020,4.9,770.0,29.3,277.2203213,6.757041238,21731.64883,200.9349911,2.028802553,7.665432255,4.1,208041.5377,62.19426323430251,Poor
01-05-2020,4.68489525,770.0,25.4,238.4400896,6.131395201,20641.11151,173.2113229,1.71979523,7.536236481,8.9,191760.5702,61.32047566176007,Poor
02-05-2020,4.9,770.0,26.8,295.932467,7.030236259,22278.17712,213.6844891,2.168190255,7.727948352,2.0,215594.99,62.616592251864276,Poor
03-05-2020,4.644263063,770.0,28.4,230.5905814,5.984375667,20434.81522,167.1538629,1.650348051,7.510211605,3.0,188250.3028,61.5995378087153,Poor
04-05-2020,4.9,770.0,29.4,280.2581853,6.759676181,21849.92976,202.0921755,2.03730727,7.675838729,0.0,208828.1073,62.2638611468095,Poor
05-05-2020,4.9,770.0,30.1,314.0,7.388315998,23000.0,220.0,2.21,7.810550737,1.4,220000.0,63.166941156306926,Poor
06-05-2020,4.809907854,770.0,27.0,246.1826854,6.198486679,20899.80223,177.4814872,1.76191289,7.562387255,0.0,194401.673,61.496363233889575,Poor
07-05-2020,4.9,770.0,28.8,258.2066251,6.378314601,21247.95517,185.7676158,1.852928874,7.602532095,3.0,199300.4366,61.76763482994486,Poor
08-05-2020,4.9,770.0,30.1,275.9983804,6.649656631,21759.3947,198.1434451,1.989382792,7.661901813,26.9,206604.4631,62.168903701547286,Poor
09-05-2020,4.9,770.0,32.0,263.2985367,6.438408437,21406.76856,188.92529,1.886034954,7.619631676,49.0,201205.6955,61.88291128208117,Poor
10-05-2020,4.802351896,770.0,30.2,239.9069365,6.05807054,20751.07016,172.138105,1.698645141,7.54172114,0.0,191354.0999,61.355930268648734,Poor
11-05-2020,4.9,770.0,29.8,280.4744626,6.690618202,21907.40575,200.6596632,2.014467964,7.677006462,0.0,208154.2419,62.270532380188975,Poor
12-05-2020,4.9,770.0,31.7,255.0044346,6.277773551,21192.53399,182.4090462,1.810863854,7.592165357,0.0,197440.8686,61.696695292331604,Poor
13-05-2020,4.9,770.0,31.5,293.5008998,6.877936834,22289.9009,209.4725161,2.110532273,7.720544631,0.0,213382.3628,62.56460723153344,Poor
14-05-2020,4.9,770.0,31.7,261.6671582,6.364746411,21394.43133,186.7233046,1.85700679,7.614488601,0.0,200021.7956,61.84732683839783,Poor
15-05-2020,4.9,770.0,31.8,314.0,7.31888698,23000.0,220.0,2.21,7.817298721,5.4,220000.0,63.211524499307735,Poor
16-05-2020,4.9,770.0,32.2,268.0217958,6.447683638,21587.00279,190.8377645,1.901011329,7.6357797,0.0,202483.2324,61.990993498384704,Poor
17-05-2020,4.9,770.0,32.3,280.5773603,6.637963628,21948.77703,199.5449737,1.996898317,7.67768408,22.1,207624.9523,62.274197065048945,Poor
18-05-2020,4.9,770.0,32.3,309.2800836,7.084125341,22767.89939,219.6945311,2.21,7.773410977,37.1,219496.9567,62.92133939801793,Poor
19-05-2020,4.9,770.0,29.1,261.625203,6.321512493,21423.39987,185.7622835,1.842263749,7.614611166,14.0,199555.6205,61.84743631511575,Poor
20-05-2020,4.9,770.0,25.1,297.9962856,6.88953396,22459.47783,211.3533103,2.125723765,7.735896523,0.8,214627.4552,62.66740638745172,Poor
21-05-2020,4.9,770.0,25.8,314.0,7.313273694,23000.0,220.0,2.21,7.826757903,9.9,220000.0,63.27402049153489,Poor
22-05-2020,4.9,770.0,29.8,256.5817108,6.218774103,21296.71182,181.6891926,1.794840643,7.597940585,21.1,197212.9723,61.73432716116495,Poor
23-05-2020,4.9,770.0,30.3,300.8445041,6.912431036,22555.90413,212.8851315,2.140613491,7.745527432,18.0,215580.2228,62.73215320870072,Poor
24-05-2020,4.9,770.0,30.7,303.8619312,6.953268472,22646.31328,214.8706812,2.162001387,7.755628294,0.0,216764.3508,62.80033560212781,Poor
25-05-2020,4.9,770.0,30.6,314.0,7.163435319,23000.0,220.0,2.21,7.801326705,1.0,220000.0,63.105998779664304,Poor
26-05-2020,4.9,770.0,30.4,270.2378175,6.407714244,21702.9617,190.7654253,1.893031844,7.643629115,9.5,202615.4629,62.042801186305226,Poor
27-05-2020,4.9,770.0,28.3,269.3214321,6.386974777,21681.41094,189.9800235,1.883713615,7.640612901,17.8,202167.9697,62.0223009977653,Poor
28-05-2020,4.9,770.0,25.0,314.0,7.097655491,22968.11801,220.0,2.21,7.791527891,13.0,220000.0,63.04125886837183,Poor
29-05-2020,4.9,770.0,30.3,310.1895461,7.022314778,22847.65663,218.6714665,2.201235098,7.776912308,39.9,219072.6244,62.943726876314706,Poor
30-05-2020,4.9,770.0,30.4,310.0349019,7.014361284,22847.17488,218.4414939,2.198154724,7.776430762,4.1,218950.1657,62.940377761932524,Poor
31-05-2020,4.9,770.0,29.7,313.2562047,7.060105335,22942.17137,220.0,2.21,7.787200862,0.0,220000.0,63.012670564356675,Poor
01-06-2020,4.9,495.8980172,29.5,314.0,6.678891501,22272.52195,203.6684775,2.033105127,7.708031654,19.5,210284.0792,62.37783610170274,Poor
02-06-2020,4.9,524.2527073,29.9,314.0,7.033965423,22919.82039,219.6622947,2.21,7.783816635,21.1,219703.3036,62.90052671112973,Poor
03-06-2020,4.9,527.0119637,31.2,314.0,7.065044434,22986.71522,220.0,2.21,7.791338096,2.0,220000.0,62.95147177651874,Poor
04-06-2020,4.9,497.6720186,31.2,314.0,6.689748622,22325.78642,204.4638429,2.040643258,7.713252607,24.9,210783.4851,62.41355643008088,Poor
05-06-2020,4.9,575.9063852,31.9,314.0,7.677276903,23000.0,220.0,2.21,7.922022824,15.0,220000.0,63.832709172095505,Poor
06-06-2020,4.9,534.9262971,32.5,314.0,7.154972591,23000.0,220.0,2.21,7.812878661,6.1,220000.0,63.096672016529425,Poor
07-06-2020,4.9,485.6977045,29.8,314.0,6.528405341,22065.23628,197.5036485,1.962265947,7.681729277,13.0,206715.5143,62.19584975021253,Poor
08-06-2020,4.9,541.8060429,30.4,314.0,7.236324896,23000.0,220.0,2.21,7.83146913,7.9,220000.0,63.22200427514634,Poor
09-06-2020,4.9,493.4885358,31.8,314.0,6.62173691,22247.84449,201.8217161,2.00962503,7.702730781,0.0,209270.0916,62.340590054458445,Poor
10-06-2020,4.9,546.9078176,30.7,314.0,7.296035516,23000.0,220.0,2.21,7.845281224,1.0,220000.0,63.31511841900459,Poor
11-06-2020,4.9,558.5660152,28.6,314.0,7.441581678,23000.0,220.0,2.21,7.876459432,0.0,220000.0,63.525357811265756,Poor
12-06-2020,4.9,499.6469692,27.8,314.0,6.693371344,22394.59828,205.1963213,2.046392372,7.71942229,2.0,211272.4617,62.45557232522043,Poor
13-06-2020,4.9,553.5743001,29.2,314.0,7.374770936,23000.0,220.0,2.21,7.863299426,0.0,220000.0,63.436592056486674,Poor
14-06-2020,4.9,537.4081879,28.4,314.0,7.168543231,23000.0,220.0,2.21,7.820251301,0.5,220000.0,63.146286688782816,Poor
15-06-2020,4.9,549.9843708,29.4,314.0,7.326608014,23000.0,220.0,2.21,7.853839864,0.0,220000.0,63.37278555636523,Poor
16-06-2020,4.9,582.4701354,28.6,314.0,7.73708461,23000.0,220.0,2.21,7.940511197,0.0,220000.0,63.95725175775461,Poor
17-06-2020,4.9,518.3943839,29.4,314.0,6.924672749,22826.47016,215.7084155,2.162450861,7.769675695,0.0,217472.7937,62.80208305432486,Poor
18-06-2020,4.9,503.2794694,29.8,314.0,6.732655803,22484.49641,207.1331513,2.067152384,7.729392955,0.0,212430.0454,62.52418252422939,Poor
19-06-2020,4.9,499.2874537,29.9,314.0,6.681753386,22394.38938,204.8649202,2.041924109,7.718761802,0.0,211096.7069,62.45083605517501,Poor
20-06-2020,4.9,501.5256915,29.3,314.0,6.709992092,22445.24901,206.1312252,2.055975018,7.724735177,0.0,211841.8972,62.49203989099808,Poor
21-06-2020,4.9,523.6598353,28.9,314.0,6.99047022,22946.83003,218.6759365,2.19530763,7.78375482,0.0,219220.8341,62.89918352800652,Poor
22-06-2020,4.9,536.1261136,29.5,314.0,7.148713296,23000.0,220.0,2.21,7.816984006,12.3,220000.0,63.124232828973255,Poor
23-06-2020,4.9,534.0567514,29.9,314.0,7.123062737,23000.0,220.0,2.21,7.811442008,0.0,220000.0,63.08686335463577,Poor
24-06-2020,4.9,550.3818433,31.4,314.0,7.330632911,23000.0,220.0,2.21,7.854942419,0.9,220000.0,63.38021486112124,Poor
25-06-2020,4.9,525.7126228,31.1,314.0,7.019165872,22990.33216,219.8878679,2.209067587,7.789115202,0.0,219926.4185,62.936230181034276,Poor
26-06-2020,4.9,568.6307824,30.6,314.0,7.564029428,23000.0,220.0,2.21,7.903511553,5.0,220000.0,63.7077559365542,Poor
