Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
03-02-2020,1.820306981,199.4815801,16.8,22.52882717,4.235581329,49000.0,43.98573796,0.162763834,6.962275318,0.0,106589.6174,58.71893900750564,Poor
04-02-2020,2.217127962,258.1829652,18.3,61.48669094,5.011764608,83078.98421,82.6744972,0.554949234,7.156682352,0.0,163585.3334,65.48693148650683,Poor
05-02-2020,1.829582281,199.2150195,20.2,21.99525805,4.218910089,49000.0,42.9092667,0.162687128,6.958836235,0.0,106838.4079,58.71893900750564,Poor
06-02-2020,2.137011717,244.479258,20.0,51.98892488,4.815706595,72300.14689,72.62452395,0.465320694,7.108409066,0.0,150853.5628,63.26908022871579,Poor
07-02-2020,1.725142548,181.8348744,18.2,12.3,4.1,49000.0,40.0,0.048577632,6.92,0.0,90561.27511,58.71893900750564,Poor
08-02-2020,1.873620057,203.2289166,17.1,24.11486098,4.251922411,49000.0,44.1801364,0.192104667,6.968228555,0.0,111510.2797,58.71893900750564,Poor
09-02-2020,2.201146752,251.4670215,19.4,56.0823642,4.888048268,74393.66387,75.85589453,0.514605775,7.127651624,0.0,158412.6126,65.1908547701426,Poor
10-02-2020,2.332314932,270.2382976,18.1,68.40251335,5.13117981,86027.07522,87.88002459,0.640674745,7.18883185,0.0,176834.3315,65.44179583822779,Poor
11-02-2020,2.242065486,255.7841461,18.8,58.56963347,4.931204506,75497.74573,77.74693933,0.545253976,7.139240984,0.0,163142.0425,66.4124216648449,Poor
12-02-2020,2.208148623,249.7673703,18.9,54.35898493,4.843628548,70581.14214,73.23198808,0.50609521,7.117755455,0.0,157609.7055,65.32139953498992,Poor
13-02-2020,2.194853268,246.8315839,19.8,52.19970276,4.797035632,67706.60867,70.76439605,0.487488925,7.106521065,0.0,155059.3966,64.87514135432,Poor
14-02-2020,1.983467563,214.1702873,22.2,30.22084707,4.354007971,49000.0,48.4733147,0.270724836,6.996183244,0.0,123778.0809,58.71893900750564,Poor
15-02-2020,2.159596159,239.6244608,22.1,46.98313196,4.685760868,61032.49701,64.91955065,0.441409188,7.079545695,0.0,148678.6195,63.71034526483519,Poor
16-02-2020,2.236118143,250.1262533,21.9,53.77471822,4.818058575,67082.2256,71.39135834,0.512422682,7.113049355,0.0,159128.6692,66.07295599349025,Poor
17-02-2020,2.564631782,298.4156944,22.5,85.7556876,5.454103774,98312.90475,103.0489143,0.835365217,7.272494767,0.0,206110.1701,63.08487765350142,Poor
18-02-2020,2.447165582,279.7973525,22.6,73.1291485,5.197959692,84927.86516,90.0954227,0.71226695,7.208897609,0.0,188417.4489,66.84163496106291,Poor
19-02-2020,2.05133415,219.4137144,22.4,32.65682239,4.384861828,49000.0,49.29270197,0.310744156,7.006066625,0.0,130354.8193,60.195464130778014,Poor
20-02-2020,2.494517344,284.8720581,23.1,76.07695871,5.249576255,86334.94507,92.37909941,0.748178381,7.222693204,0.0,193942.5585,66.75326157487429,Poor
21-02-2020,2.378692945,266.4693524,23.5,63.58760144,4.996064944,73063.81453,79.55275791,0.626549107,7.159767704,0.0,176467.6441,70.37117948281474,Poor
22-02-2020,2.346576624,260.6132531,24.1,59.46058672,4.909765721,68147.72926,75.08561344,0.588573729,7.138649448,0.0,171124.0504,69.33296705540575,Poor
23-02-2020,2.630782901,302.1962457,23.9,86.95763747,5.455914159,94848.646,102.2394897,0.866868499,7.275647194,0.0,211641.0859,64.90420161520805,Poor
24-02-2020,2.741361312,317.7260715,22.1,97.08398123,5.654615933,104172.0282,112.019716,0.971484708,7.325787225,0.0,226976.1389,62.55069881650029,Poor
25-02-2020,2.748350425,317.7088288,19.2,96.8437508,5.645954832,103122.2466,111.4305277,0.972462689,7.32409035,0.0,227285.0089,62.987078011683536,Poor
26-02-2020,2.421395141,267.5915682,21.6,63.20171435,4.969227362,68664.30927,77.43679625,0.639449124,7.155380556,0.0,179166.4149,71.53709620500861,Poor
27-02-2020,2.55474362,286.5118323,21.7,75.58296859,5.212936609,80223.55466,89.46372266,0.76669397,7.216783476,0.0,197786.5509,69.46745912973354,Poor
28-02-2020,2.710381333,308.7677622,21.9,90.18634311,5.501060326,93999.05596,103.7102415,0.916184505,7.289293406,0.0,219633.5222,65.90924080074812,Poor
29-02-2020,2.866967165,331.1585136,23.1,104.8780109,5.79092314,107857.2315,118.0426316,1.066581435,7.362241361,0.0,241613.0804,62.342459445796585,Poor
01-03-2020,2.603931509,290.5989705,24.4,77.60129793,5.241392747,79741.65412,90.40432514,0.797316989,7.225344123,0.0,202742.8474,70.07096124326557,Poor
02-03-2020,2.690713232,302.5052902,25.9,85.30037919,5.391353832,86596.74751,97.73960449,0.877831878,7.263322719,0.0,214591.6755,68.38005304440233,Poor
03-03-2020,2.534818837,278.0037774,23.2,68.72619513,5.055826395,69173.70216,80.79951783,0.715634463,7.179932005,0.0,191248.2252,73.2459163832981,Poor
04-03-2020,2.545239077,278.4433761,23.2,68.77811283,5.052798976,68372.13669,80.48354066,0.719717364,7.179668968,0.0,192016.3745,73.62400361437003,Poor
05-03-2020,2.975525488,341.8571495,22.4,110.8115793,5.889381719,109547.751,122.147229,1.143633996,7.389311001,0.0,253661.3163,62.696013159428205,Poor
06-03-2020,3.112945146,361.3354937,23.9,123.5535969,6.140115884,121427.8017,134.5176948,1.27465332,7.452493269,0.0,272836.9977,60.59009770500862,Poor
07-03-2020,2.856100329,321.6690866,22.8,96.86468995,5.602213172,93873.0685,107.4555725,1.011379514,7.318518551,0.0,234840.9716,67.2388817302825,Poor
08-03-2020,3.100134007,357.1297115,24.9,120.259453,6.065966698,116398.4025,130.4755672,1.248957451,7.434959978,0.1,269469.1918,60.469778879848924,Poor
09-03-2020,3.000790997,341.07943,23.9,109.3126666,5.8428733,104578.8419,119.1525705,1.143133861,7.379691608,0.3,254304.8809,64.67047841679418,Poor
10-03-2020,2.828578892,314.0947214,25.4,91.0753901,5.473955395,85465.70463,100.5377533,0.964418258,7.287968898,0.0,228571.865,69.99760750224684,Poor
11-03-2020,3.059115067,347.5185335,25.7,113.109662,5.910454991,106621.2888,122.1932658,1.188429943,7.397602199,0.4,261234.8893,62.82349303856057,Poor
12-03-2020,3.323761751,386.0555436,26.9,138.5520073,6.41510383,131182.3797,147.2557455,1.44653308,7.524274296,0.0,298841.7038,61.082637762175416,Poor
13-03-2020,3.038384423,342.0859172,28.2,108.9892769,5.819640171,100736.0895,117.3121556,1.154595085,7.375919602,0.0,256693.03,65.32178532318007,Poor
14-03-2020,3.387941547,393.3537685,22.1,142.9176209,6.493988263,133778.8298,150.8587592,1.497576368,7.545019028,0.0,306608.0731,61.2249810517501,Poor
15-03-2020,2.58058624,271.0824104,24.3,61.15265533,4.854461681,51126.47952,68.71128543,0.683631993,7.135650816,0.0,188769.2635,75.86126382549978,Very Poor
16-03-2020,3.298488719,377.5977218,26.2,131.9117071,6.265408211,120996.6282,139.0871745,1.394934131,7.488901761,0.0,292091.5116,60.83990041181471,Poor
17-03-2020,3.181132338,358.8225524,26.7,119.1434171,6.005801928,107338.1802,125.9351809,1.270968091,7.424515229,0.0,274300.1328,60.39807952588113,Poor
18-03-2020,3.133569135,350.515055,26.3,113.353295,5.885754283,100656.909,119.760928,1.21678787,7.395018929,0.0,266627.9022,63.52572476263693,Poor
19-03-2020,3.241394629,365.5149052,27.2,123.1011993,6.076463701,109512.9371,129.1243881,1.317990947,7.443212316,0.0,281486.4,60.52637191024801,Poor
20-03-2020,2.855215956,306.4135212,26.7,83.44814994,5.279151842,68967.5488,89.08669506,0.92518642,7.244400652,0.0,224713.8908,76.13009184274574,Very Poor
21-03-2020,3.238489226,362.7296674,25.6,120.7400648,6.020738321,105366.9263,125.9938807,1.301832364,7.430313687,0.0,279511.7406,60.43785577245014,Poor
22-03-2020,3.383537782,383.3121937,24.3,134.209585,6.285877223,117943.9753,139.0787002,1.440254085,7.497114789,0.0,299767.0645,60.89623907599164,Poor
23-03-2020,3.637374743,420.2134159,24.8,158.5583292,6.76860218,141400.5789,163.0428862,1.687466665,7.618312213,0.0,335796.9949,61.72788772524229,Poor
24-03-2020,3.267802764,363.6040801,26.2,120.5668695,6.004525893,102517.5735,124.6671247,1.311274723,7.427808983,0.0,281433.1466,60.42065919304574,Poor
25-03-2020,3.239390378,358.1698142,28.0,116.6923658,5.922792819,97752.3833,120.4086896,1.276248753,7.407891059,0.0,276538.1871,62.53442622237607,Poor
26-03-2020,3.330332619,370.6402204,29.1,124.7546275,6.079800403,104925.0815,128.087504,1.360585749,7.447657649,0.8,288950.6258,60.5568536751925,Poor
27-03-2020,3.643313247,416.4182101,30.9,155.0223367,6.68092354,134304.6138,157.9723636,1.666971428,7.598452326,0.0,333559.8375,61.59159748187957,Poor
28-03-2020,3.555476952,402.0758331,31.4,145.2102675,6.480458972,123606.0177,147.7781559,1.572552436,7.548849121,0.0,320052.0313,61.251219196130585,Poor
29-03-2020,3.413204968,379.5706201,30.4,129.9568481,6.171176509,107467.9838,132.1434225,1.423711955,7.472040336,0.0,298652.7146,60.72415733606597,Poor
30-03-2020,3.651168426,414.1035859,29.6,152.7294956,6.622425743,129358.1915,154.5356933,1.655123063,7.585363217,0.0,332389.4295,61.501771226201754,Poor
31-03-2020,3.597207331,404.8510754,30.2,146.3125139,6.489894001,122061.2062,147.7393851,1.594627707,7.552739445,0.0,323799.2045,61.27790514037261,Poor
01-04-2020,4.212103773,445.5794774,31.4,165.644835,6.395380527,140516.2205,166.6935422,1.791614118,7.680463804,0.0,352543.279,62.15042029476062,Poor
02-04-2020,3.912870698,398.8315692,30.7,134.1254386,5.754082196,108122.4742,134.7972563,1.480071007,7.522778291,0.6,307549.9627,68.23637812866477,Poor
03-04-2020,4.02252704,413.4239256,30.9,143.5008543,5.930720238,116626.756,143.7971688,1.577462589,7.569567164,0.0,321851.5133,63.40871182093322,Poor
04-04-2020,4.044277294,414.8377711,31.1,144.0920032,5.931716294,116350.2451,144.0143119,1.586996997,7.572435055,0.0,323413.0566,63.39929991215477,Poor
05-04-2020,3.86448643,386.0283988,31.6,124.5358514,5.529812896,95930.16476,124.0857628,1.395042818,7.47456682,0.0,295757.9849,74.44241294920934,Poor
06-04-2020,4.25074479,442.1349054,31.6,161.5919005,6.260203268,132126.2724,160.7711331,1.769193999,7.659759993,0.5,350187.3675,62.00806130025019,Poor
07-04-2020,4.277893749,444.3840403,31.8,162.7447532,6.272582646,132423.4257,161.5551357,1.784295504,7.665437614,7.9,352553.6717,62.046963630000725,Poor
08-04-2020,4.26068787,439.989528,30.4,159.4703285,6.196472574,128297.7973,157.9137986,1.755105464,7.648979303,0.3,348496.7741,61.93397039748354,Poor
09-04-2020,4.246540689,436.0639365,29.7,156.5104405,6.126712482,124491.4535,154.589045,1.729040967,7.634094157,0.0,344892.1005,61.83177247690009,Poor
10-04-2020,4.043977344,403.8865708,30.2,134.7180611,5.680364934,101857.6167,132.4339544,1.514630682,7.525047059,0.3,313976.2562,70.40020880861813,Poor
11-04-2020,4.27630629,436.9542305,29.9,156.4244907,6.104059053,122727.837,153.779935,1.735186575,7.633494538,1.0,346129.4246,61.827545625191284,Poor
12-04-2020,4.325056906,442.4968505,28.7,159.7831196,6.160865737,125255.7524,156.780484,1.772241515,7.65020357,0.0,351673.8206,61.9421467200442,Poor
13-04-2020,4.266079577,431.8925126,29.8,152.3794356,6.002497812,117027.0968,149.0211951,1.701649349,7.613101618,0.1,341608.2013,61.68749942038912,Poor
14-04-2020,4.426974115,454.28171,30.7,166.9738663,6.284166881,130802.5423,163.2626013,1.851013334,7.685990847,0.0,363434.9887,62.18760752199471,Poor
15-04-2020,4.572488974,474.3772274,27.9,180.0417,6.535381736,143057.6198,175.9800955,1.985085338,7.75124772,0.5,383043.1534,62.63534312506983,Poor
16-04-2020,4.90110523,521.9517397,28.1,211.4314839,7.153116332,170000.0,207.0223289,2.302349831,7.908115001,0.6,429212.8937,63.71170604664917,Poor
17-04-2020,4.590705025,473.688077,30.7,178.9318684,6.493146651,140341.9246,174.1780546,1.980692316,7.745535963,0.0,382737.5584,62.59604179671597,Poor
18-04-2020,4.638943658,479.2350391,29.4,182.3088159,6.550794904,142926.2405,177.2133374,2.017771429,7.762340443,0.1,388277.6008,62.711300400896306,Poor
19-04-2020,4.603901842,472.3052336,30.2,177.3708265,6.442234021,137202.8001,171.9367784,1.971671191,7.737570967,0.0,381755.1555,62.54128069372586,Poor
20-04-2020,4.266098265,419.9769592,28.7,142.1701937,5.728512776,101224.1297,136.4007717,1.622913564,7.561489024,0.6,331345.859,69.2463105945493,Poor
21-04-2020,4.675306048,479.7166754,23.4,181.6846506,6.509188709,139968.1929,175.5831496,2.021274917,7.758983303,0.0,389267.2371,62.688107630377225,Poor
22-04-2020,4.723096899,485.260625,26.6,185.0717848,6.567416418,142592.8056,178.641598,2.058330172,7.775841766,0.0,394797.6064,62.80373867878744,Poor
23-04-2020,5.0,559.0,26.1,234.7667279,7.551901358,170000.0,220.0,2.558429702,7.98,0.0,467467.7245,64.20959945590128,Poor
24-04-2020,4.732483901,483.4715588,26.2,183.2713397,6.512683513,139291.8356,176.19435,2.046591172,7.766687607,0.0,393405.1065,62.7408227789356,Poor
25-04-2020,4.860711014,501.1341349,28.4,194.7476684,6.733006605,150030.6056,187.3527532,2.164434141,7.82399457,0.0,410644.5429,63.13401145666642,Poor
26-04-2020,4.822554865,493.8578891,26.1,189.6016644,6.62099237,144155.8041,181.8926002,2.116017199,7.798190757,0.0,403774.4843,62.95689796318832,Poor
27-04-2020,4.624498885,462.6157963,25.2,168.482065,6.189618248,122316.3846,160.4627215,1.907826818,7.692519875,0.0,373735.4244,62.231740498664045,Poor
28-04-2020,5.0,534.7022618,24.4,216.2518935,7.136147368,169375.5836,207.9262324,2.388492341,7.931297064,0.2,443578.5739,63.87017227299667,Poor
29-04-2020,5.0,525.6807408,26.9,209.9535385,7.00143013,162376.0003,201.3256122,2.328436774,7.899734287,2.0,435015.2254,63.65354284879399,Poor
30-04-2020,5.0,529.5218116,28.4,212.2341365,7.038411854,163964.979,203.3080869,2.354130615,7.911067248,0.0,438883.558,63.73126287344846,Poor
01-05-2020,4.787553431,481.139473,24.7,179.7031031,6.379283411,130752.1402,170.4831605,2.031667164,7.748343046,9.9,392267.058,62.614610396706254,Poor
02-05-2020,5.0,553.0965303,26.3,227.4023902,7.324886361,170000.0,217.892872,2.511465095,7.98,26.9,461976.3916,64.2059130441473,Poor
03-05-2020,4.742292401,471.5093663,28.2,172.7430003,6.223443237,122458.6735,162.9483098,1.967633605,7.713407524,0.5,383257.3509,62.37479502335495,Poor
04-05-2020,5.0,533.6826448,29.0,213.928122,7.039020259,162992.6319,203.8527468,2.382203759,7.9192672,7.9,443504.4003,63.78735214544925,Poor
05-05-2020,5.0,559.0,30.1,237.0,7.700226209,170000.0,220.0,2.68,7.98,10.9,490000.0,64.20959945590128,Poor
06-05-2020,4.901266644,491.2614543,26.4,185.1328284,6.447262888,132927.0134,174.5098782,2.099555072,7.775162107,8.9,402782.4907,62.79842384474969,Poor
07-05-2020,5.0,506.3757383,27.6,194.9584008,6.636052948,142133.8007,184.0687226,2.200394537,7.824227315,0.0,417531.9084,63.135065885314184,Poor
08-05-2020,5.0,528.6982699,29.9,209.5939932,6.921182712,156161.7717,198.4423992,2.349287587,7.897343753,57.9,439246.7922,63.63674723312444,Poor
09-05-2020,5.0,512.9047563,31.6,198.8234831,6.69833198,144794.9842,187.414863,2.244072247,7.843430827,0.5,424113.6183,63.26675902204328,Poor
10-05-2020,4.885353129,483.7449764,29.2,179.1467948,6.297501441,124533.539,167.4861147,2.04974702,7.744988177,39.1,396057.1335,62.59121043093104,Poor
11-05-2020,5.0,534.5325101,29.2,212.7730518,6.962875725,157586.7329,200.8653521,2.388402418,7.913061437,7.1,445280.4261,63.744483933991596,Poor
12-05-2020,5.0,502.7714838,31.5,191.3717404,6.52784668,135624.222,179.2221351,2.176732596,7.805998056,4.1,414704.1136,63.00978181500644,Poor
13-05-2020,5.0,550.966934,31.4,223.2796189,7.159151547,166982.931,210.8932934,2.498104442,7.965481843,0.0,461416.3603,64.10411630372367,Poor
14-05-2020,5.0,511.2479635,31.4,196.5828218,6.618515045,139749.157,183.9650319,2.233378622,7.831943487,0.0,423141.9294,63.18774560648789,Poor
15-05-2020,5.0,559.0,31.9,237.0,7.622447512,170000.0,220.0,2.68,7.98,0.0,490000.0,64.20959945590128,Poor
16-05-2020,5.0,519.3326005,32.3,201.5526839,6.704975492,143682.276,188.4880047,2.287406169,7.856687823,0.0,431189.8707,63.35747083981879,Poor
17-05-2020,5.0,535.0951478,32.2,211.8587606,6.904864628,153488.8939,198.5787891,2.392552431,7.908167635,0.0,446539.1493,63.710689781388915,Poor
18-05-2020,5.0,559.0,32.1,235.6248261,7.374113347,170000.0,220.0,2.632245104,7.98,0.0,481395.0145,64.20959945590128,Poor
19-05-2020,5.0,511.5358767,27.4,195.7636232,6.570978307,136433.4037,182.0696906,2.235611015,7.827594709,3.1,423980.8266,63.157737368323254,Poor
20-05-2020,5.0,557.0625252,24.3,225.9281688,7.168521599,166137.3402,212.0356901,2.539179748,7.978370799,2.4,468093.3464,64.19232592263596,Poor
21-05-2020,5.0,559.0,25.2,237.0,7.614200125,170000.0,220.0,2.68,7.98,0.3,490000.0,64.20959945590128,Poor
22-05-2020,5.0,505.4144689,29.3,191.1391508,6.461742842,130466.9204,176.8667429,2.194969867,7.804336464,0.3,418364.8036,62.99805041483883,Poor
23-05-2020,5.0,559.0,29.8,227.8927115,7.191566538,166799.9498,213.4390331,2.564261405,7.98,45.0,471998.8593,64.20481845546406,Poor
24-05-2020,5.0,559.0,31.1,230.2794102,7.234222872,168779.731,215.6503296,2.589827478,7.98,65.0,475789.9133,64.2064298352644,Poor
25-05-2020,5.0,559.0,30.8,237.0,7.455131843,170000.0,220.0,2.68,7.98,3.0,490000.0,64.20959945590128,Poor
26-05-2020,5.0,522.7027266,30.4,202.0166473,6.659327935,139744.4528,187.0545731,2.310425492,7.858561944,0.0,435436.045,63.37003635891082,Poor
27-05-2020,5.0,521.6070559,27.7,201.1382205,6.637200216,138500.6572,186.0186537,2.303166824,7.854132815,0.2,434458.9373,63.33961940123636,Poor
28-05-2020,5.0,559.0,24.6,237.0,7.384999904,170000.0,220.0,2.68,7.98,0.1,489277.4129,64.20959945590128,Poor
29-05-2020,5.0,559.0,30.5,234.978731,7.305420128,170000.0,219.5624205,2.644446426,7.98,0.0,484086.5449,64.2092805901285,Poor
30-05-2020,5.0,559.0,29.2,234.7484461,7.296785859,170000.0,219.1929724,2.643491622,7.98,0.0,484014.7223,64.20901137195462,Poor
31-05-2020,5.0,559.0,28.2,237.0,7.344686992,170000.0,220.0,2.670654847,7.98,0.3,488017.0482,64.20959945590128,Poor
01-06-2020,5.0,547.0454837,29.4,237.0,6.943170516,170000.0,220.0,2.68,7.935496212,0.0,490000.0,63.911211152068304,Poor
02-06-2020,5.0,559.0,29.7,237.0,7.3167056,170000.0,220.0,2.68,7.98,0.1,490000.0,64.20959945590128,Poor
03-06-2020,5.0,559.0,31.7,237.0,7.349205291,170000.0,220.0,2.68,7.98,0.0,490000.0,64.20959945590128,Poor
04-06-2020,5.0,549.0803307,30.6,237.0,6.953953957,170000.0,220.0,2.68,7.94058986,0.0,490000.0,63.94560584130049,Poor
05-06-2020,5.0,559.0,31.7,237.0,7.993266306,170000.0,220.0,2.68,7.98,0.5,490000.0,64.20959945590128,Poor
06-06-2020,5.0,559.0,33.0,237.0,7.443293251,170000.0,220.0,2.68,7.98,23.1,490000.0,64.20959945590128,Poor
07-06-2020,5.0,537.3231781,29.2,237.0,6.783581853,170000.0,220.0,2.68,7.899993062,0.5,490000.0,63.67310259018922,Poor
08-06-2020,5.0,559.0,30.7,237.0,7.528605571,170000.0,220.0,2.68,7.98,0.0,490000.0,64.20959945590128,Poor
09-06-2020,5.0,545.2342242,32.0,237.0,6.881528301,170000.0,220.0,2.68,7.925584733,13.1,490000.0,63.84506693723432,Poor
10-06-2020,5.0,559.0,30.3,237.0,7.591186012,170000.0,220.0,2.68,7.98,3.3,490000.0,64.20959945590128,Poor
11-06-2020,5.0,559.0,28.8,237.0,7.744274497,170000.0,220.0,2.68,7.98,19.1,490000.0,64.20959945590128,Poor
12-06-2020,5.0,551.5357842,27.9,237.0,6.956578996,170000.0,220.0,2.68,7.945663078,10.7,490000.0,63.980018800043716,Poor
13-06-2020,5.0,559.0,29.3,237.0,7.673748408,170000.0,220.0,2.68,7.98,1.3,490000.0,64.20959945590128,Poor
14-06-2020,5.0,559.0,28.1,237.0,7.456585683,170000.0,220.0,2.68,7.98,11.0,490000.0,64.20959945590128,Poor
15-06-2020,5.0,559.0,29.3,237.0,7.622901144,170000.0,220.0,2.68,7.98,0.5,490000.0,64.20959945590128,Poor
16-06-2020,5.0,559.0,28.8,237.0,8.054925682,170000.0,220.0,2.68,7.98,18.0,490000.0,64.20959945590128,Poor
17-06-2020,5.0,559.0,29.6,237.0,7.19971166,170000.0,220.0,2.68,7.98,1.0,490000.0,64.20959945590128,Poor
18-06-2020,5.0,555.3193804,29.9,237.0,6.997557375,170000.0,220.0,2.68,7.957296602,4.1,490000.0,64.05825904078313,Poor
19-06-2020,5.0,551.3349312,30.4,237.0,6.943957171,170000.0,220.0,2.68,7.943966106,0.0,490000.0,63.96873387257402,Poor
20-06-2020,5.0,553.5756915,30.4,237.0,6.973675886,170000.0,220.0,2.68,7.951418972,0.3,490000.0,64.01879073469115,Poor
21-06-2020,5.0,559.0,28.9,237.0,7.268922259,170000.0,220.0,2.68,7.98,26.9,490000.0,64.20959945590128,Poor
22-06-2020,5.0,559.0,30.4,237.0,7.435512631,170000.0,220.0,2.68,7.98,0.3,490000.0,64.20959945590128,Poor
23-06-2020,5.0,559.0,30.0,237.0,7.408543226,170000.0,220.0,2.68,7.98,0.0,490000.0,64.20959945590128,Poor
24-06-2020,5.0,559.0,32.2,237.0,7.627081788,170000.0,220.0,2.68,7.98,0.4,490000.0,64.20959945590128,Poor
25-06-2020,5.0,559.0,31.5,237.0,7.299277837,170000.0,220.0,2.68,7.98,7.1,490000.0,64.20959945590128,Poor
26-06-2020,5.0,559.0,31.4,237.0,7.872886943,170000.0,220.0,2.68,7.98,3.0,490000.0,64.20959945590128,Poor
27-06-2020,5.0,559.0,28.5,237.0,7.182535223,170000.0,220.0,2.68,7.98,0.0,490000.0,64.20959945590128,Poor
28-06-2020,5.0,559.0,28.2,237.0,8.1,170000.0,220.0,2.68,7.98,3.1,490000.0,64.20959945590128,Poor
