Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Temperature,Turbidity,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
23-01-2020,1.11170663,203.4328323,9.439804279,46.87981363,4.847822492,24.71590344,6.96939896,0.32341326,7.785457531,0.0,114.682652,34.4420570789186,Good
24-01-2020,1.103886528,195.6844738,9.360885812,45.47936958,4.687833235,23.94824201,6.91036214,0.307773055,7.754535842,0.0,111.554611,34.23491090229299,Good
25-01-2020,1.10793378,199.802641,9.400649183,46.21496648,4.765232527,24.36715024,7.164569232,0.315867559,7.771079425,0.0,113.1735119,34.34568753907673,Good
26-01-2020,1.110859982,202.7989079,9.429210554,46.74868932,4.82025332,24.67378342,6.895471156,0.321719963,7.783134558,0.0,114.3439927,34.42640092065025,Good
27-01-2020,1.104204431,196.2125508,9.361963102,45.55760953,4.683682595,24.02206712,6.674466711,0.308408861,7.756858324,0.0,111.6817722,34.250371167273926,Good
28-01-2020,1.111496375,203.5727981,9.434199521,46.87698982,4.826106352,24.76492211,6.806009429,0.32299275,7.786367615,0.0,114.59855,34.4479933179091,Good
29-01-2020,1.106277736,198.4215503,9.381339221,45.94437392,4.71836402,24.25653643,6.906976129,0.312555472,7.765830015,0.0,112.5110945,34.31040176161068,Good
30-01-2020,1.107490163,199.700437,9.392798899,46.16925677,4.73928959,24.39107106,7.103788244,0.314980327,7.771012022,0.0,112.9960654,34.34508058093468,Good
31-01-2020,1.105612558,197.8883398,9.373367762,45.83783862,4.698462071,24.21641216,6.96546258,0.311225116,7.763829141,0.0,112.2450232,34.29693980232699,Good
01-02-2020,1.117559794,209.9001136,9.49219475,47.99479491,4.93417992,25.4240433,6.66182908,0.335119589,7.811940774,0.0,117.0239177,34.61916217157934,Good
02-02-2020,1.107913179,200.3170457,9.395093116,46.26475886,4.73807022,24.47209127,7.316264574,0.315826357,7.77367205,0.0,113.1652715,34.36280928079987,Good
03-02-2020,1.102379415,194.8458208,9.339130085,45.27493526,4.624267987,23.9312227,6.859673835,0.304758829,7.751849689,0.0,110.9517659,34.216614603931355,Good
04-02-2020,1.111473134,204.0010524,9.429452163,46.91795598,4.803066784,24.85289704,7.049494537,0.322946269,7.788532127,0.0,114.5892537,34.46228559250285,Good
05-02-2020,1.100953859,193.5422435,9.323654743,45.03053306,4.58965795,23.8130628,6.7519802,0.301907718,7.746757358,0.0,110.3815436,34.18245061237825,Good
06-02-2020,1.107805379,200.4531669,9.391575914,46.26974702,4.723718194,24.51009547,6.877114295,0.315610758,7.774460455,0.0,113.1221516,34.367978926983895,Good
07-02-2020,1.096671099,189.3772092,9.279649891,44.27140885,4.498116479,23.40833192,6.92667169,0.293342198,7.730214947,0.0,108.6684396,34.07159591121961,Good
08-02-2020,1.099542399,192.3057332,9.307790649,44.79396525,4.552681274,23.70690673,6.990972115,0.299084798,7.741986267,0.0,109.8169596,34.150414161359265,Good
09-02-2020,1.106887091,199.7065339,9.380676478,46.12162066,4.696769664,24.4525977,6.947585048,0.313774182,7.771645579,0.0,112.7548363,34.349046706241346,Good
10-02-2020,1.109320232,202.1946521,9.404458117,46.56508376,4.742683627,24.70690723,6.899555359,0.318640464,7.781653028,0.1,113.7280927,34.41605157016809,Good
11-02-2020,1.106215595,199.1438443,9.372873458,46.01163203,4.677899437,24.40720936,6.651332799,0.31243119,7.769503626,0.1,112.486238,34.334650348490364,Good
12-02-2020,1.104517187,197.4981013,9.355362727,45.71118509,4.641298024,24.24790156,6.589467928,0.309034374,7.76297332,0.7,111.8068748,34.290886367048024,Good
13-02-2020,1.103332483,196.3648826,9.343000831,45.50308689,4.615029671,24.13972823,6.760041556,0.306664966,7.75849193,0.7,111.3329931,34.26084656419272,Good
14-02-2020,1.097193939,190.276629,9.281112485,44.403178,4.489744262,23.53593193,6.870087563,0.294387878,7.734189206,0.0,108.8775755,34.09804399216036,Good
15-02-2020,1.100741924,193.873695,9.31610153,45.04672342,4.55824993,23.9005466,6.629101661,0.301483848,7.748626551,0.0,110.2967696,34.194722988947994,Good
16-02-2020,1.101798669,194.9782966,9.326190418,45.24172319,4.576992013,24.0157924,6.877108914,0.303597338,7.753092814,0.0,110.7194677,34.22461622693653,Good
17-02-2020,1.109154385,202.38063,9.399281394,46.57041377,4.72177543,24.76068753,6.945274292,0.318308769,7.782748765,0.0,113.6617539,34.42323058250747,Good
18-02-2020,1.105360037,198.6316481,9.360884264,45.89196778,4.643620202,24.39032589,6.462413646,0.310720074,7.767798203,0.0,112.1440149,34.32307104313318,Good
19-02-2020,1.094606246,187.9219567,9.252905354,43.96069535,4.426339388,23.32376673,6.469473731,0.289212492,7.725003537,0.0,107.8424984,34.03641224596176,Good
20-02-2020,1.104827762,198.1862935,9.354692303,45.8048503,4.628628658,24.35448251,6.60021867,0.309655524,7.766103705,0.0,111.9311048,34.31168170686682,Good
21-02-2020,1.101074283,194.4743445,9.316742225,45.13337713,4.551482619,23.98744055,6.68151033,0.302148567,7.751297439,0.0,110.4297134,34.212490409300685,Good
22-02-2020,1.099413957,192.8542435,9.299736703,44.83854091,4.516264808,23.82945302,6.507029275,0.298827914,7.744857261,0.0,109.7655828,34.169335770774126,Good
23-02-2020,1.105662399,199.1415956,9.361832027,45.9671515,4.639288161,24.46207921,6.874601245,0.311324798,7.770045579,0.0,112.2649597,34.338029426917096,Good
24-02-2020,1.107571103,201.0878816,9.380543235,46.31447636,4.675583101,24.66046606,6.68145757,0.315142205,7.777868305,0.0,113.028441,34.390408936274866,Good
25-02-2020,1.106891285,200.444308,9.373382617,46.19573359,4.660174539,24.59973311,6.59728478,0.31378257,7.775330255,0.0,112.7565139,34.37339256798197,Good
26-02-2020,1.097864322,191.4522399,9.282764036,44.57436972,4.477890528,23.7040158,6.295234469,0.295728643,7.739396878,0.0,109.1457287,34.13269488309771,Good
27-02-2020,1.10034667,193.9681237,9.307252165,45.02454597,4.525860721,23.95895773,6.312546115,0.30069334,7.749493948,0.0,110.138668,34.20030979392261,Good
28-02-2020,1.103388219,197.0418385,9.337345992,45.57524136,4.585083395,24.26954582,6.625477919,0.306776438,7.761820974,0.0,111.3552876,34.28286157577303,Good
29-02-2020,1.106455692,200.1400987,9.367712852,46.13046523,4.644893503,24.58245054,6.136599528,0.312911384,7.774244802,0.0,112.5822768,34.36606236546916,Good
01-03-2020,1.0990351,192.7489059,9.293212945,44.79769861,4.495011719,23.84627117,6.759766339,0.2980702,7.744709429,0.0,109.6140401,34.168221020470504,Good
02-03-2020,1.100362666,194.1044735,9.306208577,45.0394606,4.520162917,23.98462814,6.520007651,0.300725331,7.750159702,0.0,110.1450662,34.204714200648546,Good
03-03-2020,1.0956263,189.3947052,9.258578952,44.18957454,4.424105755,23.51631102,7.194937597,0.2912526,7.731347226,1.0,108.2505201,34.07869610570453,Good
04-03-2020,1.095051021,188.8446105,9.252574324,44.08854277,4.411340975,23.46381996,7.002865433,0.290102043,7.729172031,1.0,108.0204086,34.06411517779154,Good
05-03-2020,1.104975865,198.7932181,9.351585127,45.87739105,4.608649671,24.46105709,6.500239638,0.309951731,7.768990225,9.4,111.9903462,34.33080665506813,Good
06-03-2020,1.107582756,201.4224445,9.377430667,46.34886489,4.659670666,24.72621334,6.510794816,0.315165511,7.779529467,9.4,113.0331022,34.401388334827175,Good
07-03-2020,1.100336994,194.1975855,9.304764035,45.0467181,4.51371034,24.00581764,6.726998106,0.300673989,7.750650933,1.6,110.1347978,34.207950367837455,Good
08-03-2020,1.105617401,199.4974535,9.35737348,45.99913741,4.618345377,24.53775062,6.864623971,0.311234801,7.771869867,1.6,112.2469603,34.35006594367728,Good
09-03-2020,1.102317838,196.2159063,9.324197694,45.40701766,4.551453334,24.21139748,6.192780497,0.304635676,7.758761694,0.0,110.9271351,34.26225918371226,Good
10-03-2020,1.097201237,191.1158702,9.272866047,44.48768601,4.448293111,23.70305029,6.159798355,0.294402475,7.738378114,0.0,108.880495,34.12572240206222,Good
11-03-2020,1.102158274,196.088015,9.322285335,45.38146345,4.546678448,24.20177558,6.389644889,0.304316549,7.758281801,0.0,110.8633097,34.25903043517573,Good
12-03-2020,1.107973243,201.916631,9.380298551,46.42952255,4.662295464,24.7860019,6.627869926,0.315946486,7.781609912,0.0,113.1892972,34.415275928708496,Good
13-03-2020,1.100043018,193.9985885,9.300874479,45.00330031,4.503081848,23.99541588,6.608260654,0.300086036,7.749949924,0.0,110.0172073,34.20321175160315,Good
14-03-2020,1.107991797,201.9580813,9.380255128,46.43515189,4.661521729,24.79243655,6.720697442,0.315983594,7.781798609,0.0,113.1967188,34.416529393548544,Good
15-03-2020,1.087023642,180.9991683,9.170481151,42.66180816,4.241696506,22.69746948,6.264955183,0.274047283,7.6979722,0.0,104.8094567,33.85505581933615,Good
16-03-2020,1.10419304,198.1763345,9.342097455,45.75307665,4.584696074,24.4159629,6.040112326,0.30838608,7.766688632,0.0,111.677216,34.315315006534036,Good
17-03-2020,1.100487306,194.4768921,9.304977205,45.08667372,4.510266836,24.04664779,6.673685678,0.300974613,7.751897154,0.0,110.1949225,34.21623880788336,Good
18-03-2020,1.09853297,192.5273689,9.285385718,44.73537452,4.470939478,23.85217675,6.33548103,0.297065941,7.744103874,0.0,109.4131881,34.164037219309435,Good
19-03-2020,1.100470147,194.4678783,9.304724155,45.08439958,4.509516367,24.04656097,6.096756146,0.300940294,7.751869244,0.0,110.1880587,34.216048156847386,Good
20-03-2020,1.090064239,184.0638223,9.200646557,43.21152134,4.301305615,23.00634055,6.529096091,0.280128478,7.710254872,0.0,106.0256956,33.937314211396924,Good
21-03-2020,1.098901872,192.9018258,9.289019184,44.80233234,4.478039756,23.89017795,6.658644398,0.297803744,7.745607257,0.0,109.5607488,34.17410434997206,Good
22-03-2020,1.10179135,195.7901928,9.317925078,45.32232731,4.535884881,24.17890353,6.475820072,0.303582701,7.757159614,0.0,110.7165401,34.25148255390585,Good
23-03-2020,1.10740822,201.40447,9.374119699,46.3331046,4.648351896,24.74007201,6.409180312,0.31481644,7.77961413,0.0,112.963288,34.401884103573074,Good
24-03-2020,1.097447763,191.4399405,9.274555863,44.53981512,4.449346412,23.74321176,6.469692132,0.294895527,7.739751939,0.0,108.9791054,34.13488896646748,Good
25-03-2020,1.096024408,190.0110325,9.260377828,44.28305586,4.42115691,23.59976574,6.428558474,0.292048815,7.734030755,0.3,108.4097631,34.0965709994474,Good
26-03-2020,1.09759324,191.5728349,9.276136449,44.56474268,4.452885049,23.75524298,6.234471581,0.29518648,7.740270934,0.3,109.037296,34.13837092589084,Good
27-03-2020,1.104721563,198.6926525,9.347504734,45.84699028,4.595876782,24.4663742,6.362845958,0.309443126,7.768741699,0.0,111.8886252,34.329072009837496,Good
28-03-2020,1.1018382,195.7993114,9.318770893,45.32698716,4.538708454,24.17604224,6.612033772,0.303676401,7.757158356,0.0,110.7352801,34.25149131229201,Good
29-03-2020,1.097602887,191.5525491,9.276532241,44.56348584,4.454574608,23.75022116,6.574403213,0.295205773,7.740159859,0.0,109.0411546,34.13764057775268,Good
30-03-2020,1.102882601,196.8193483,9.329458539,45.51254292,4.560814662,24.27560955,6.546262519,0.305765202,7.76121414,0.0,111.1530404,34.27866805351113,Good
31-03-2020,1.100873542,194.7959114,9.309511732,45.14947453,4.521352392,24.07182805,6.316496487,0.301747085,7.753106015,0.0,110.3494169,34.22436637309019,Good
01-04-2020,1.105310563,199.2170955,9.354040308,45.94655461,4.610884646,24.51236279,6.482392897,0.310621126,7.770774915,0.0,112.1242253,34.342719894307606,Good
02-04-2020,1.097043526,190.9327677,9.271542843,44.45675885,4.446408434,23.68220094,6.086738649,0.294087052,7.737620313,0.0,108.8174104,34.120658214336025,Good
03-04-2020,1.099009178,192.8796802,9.291386756,44.80870225,4.486658444,23.87501824,6.561594878,0.298018356,7.745389223,0.0,109.6036712,34.17270291544609,Good
04-04-2020,1.098787861,192.6381808,9.289375416,44.76684697,4.483241243,23.84885004,6.81570762,0.297575722,7.744403043,0.0,109.5151445,34.166106672854575,Good
05-04-2020,1.093538927,187.3676265,9.237102271,43.8198768,4.379343552,23.31963262,6.239433636,0.287077854,7.723299206,0.0,107.4155707,34.02476299966601,Good
06-04-2020,1.102452357,196.2580057,9.326467079,45.42198911,4.55876469,24.20636546,6.421684681,0.304904714,7.758837672,0.0,110.9809427,34.262810175988,Good
07-04-2020,1.102399406,196.1805798,9.326182316,45.41001044,4.558929407,24.1961754,6.609586529,0.304798811,7.758503493,0.0,110.9597623,34.26058299162598,Good
08-04-2020,1.101249154,195.004437,9.314938718,45.20037605,4.537218958,24.07597195,6.799512011,0.302498309,7.75377303,0.0,110.4996618,34.22891013815006,Good
09-04-2020,1.100187155,193.9151366,9.304591727,45.00648603,4.517343996,23.96431185,6.464758689,0.300374309,7.749388528,0.0,110.0748619,34.19955517348612,Good
10-04-2020,1.094426745,188.1260251,9.247274646,43.9667421,4.403570882,23.38253054,6.421693876,0.28885349,7.726203381,0.0,107.7706979,34.04427410923875,Good
11-04-2020,1.099550843,193.2200288,9.298816565,44.88607029,4.507557546,23.8889215,6.172378143,0.299101685,7.746549301,0.0,109.8203371,34.180564806365226,Good
12-04-2020,1.100097885,193.7355937,9.304601769,44.9813902,4.520072286,23.93733022,6.593145942,0.300195771,7.748580083,0.0,110.0391541,34.194181322226676,Good
13-04-2020,1.097964331,191.5691879,9.28359475,44.59406531,4.479043807,23.71740443,6.98744392,0.295928663,7.739881608,0.0,109.1857326,34.135933890755176,Good
14-04-2020,1.101340372,194.9110117,9.317697318,45.19833091,4.548275438,24.04816516,6.641343704,0.302680743,7.753214687,0.0,110.5361487,34.22525444971337,Good
15-04-2020,1.104344909,197.879978,9.348098399,45.73559052,4.610144726,24.34150471,6.588530391,0.308689818,7.765054981,0.0,111.7379636,34.304576950302405,Good
16-04-2020,1.111940158,205.4383121,9.424420034,47.09904383,4.763895438,25.09364665,6.664785593,0.323880316,7.795251403,0.0,114.7760631,34.50684942510748,Good
17-04-2020,1.103573355,197.0332621,9.341134487,45.58919465,4.598471771,24.24931689,6.605800253,0.307146711,7.761592955,0.0,111.4293422,34.281422528905246,Good
18-04-2020,1.104186064,197.6064018,9.347657267,45.69552531,4.612704407,24.30267393,6.453329616,0.308372128,7.763845945,0.0,111.6744257,34.29653107930117,Good
19-04-2020,1.102730478,196.1099363,9.333510193,45.42943186,4.58563663,24.14893948,6.788764278,0.305460956,7.757819204,0.0,111.0921911,34.256182580442804,Good
20-04-2020,1.093719735,187.0570168,9.243824533,43.80328049,4.407530612,23.23942986,6.67769595,0.28743947,7.721565349,0.0,107.487894,34.013373435181805,Good
21-04-2020,1.103398332,196.6921515,9.341045119,45.54108168,4.603275644,24.19859712,6.644758692,0.306796663,7.760062426,0.0,111.3593327,34.271246686784956,Good
22-04-2020,1.104055724,197.3048092,9.348066383,45.65493882,4.618660202,24.25538947,6.455109703,0.308111448,7.762468322,0.0,111.6222895,34.28738175423862,Good
23-04-2020,1.11630075,209.5038424,9.470976584,47.85444428,4.865860407,25.47069345,6.920083181,0.332601501,7.811218462,0.0,116.5203002,34.61393118417985,Good
24-04-2020,1.10325893,196.4147826,9.341030764,45.50219263,4.607385934,24.15706358,6.801769923,0.306517859,7.758814984,0.0,111.3035718,34.262954154594475,Good
25-04-2020,1.105970823,199.0782056,9.368634401,45.98548639,4.664047319,24.41855884,6.567939279,0.311941646,7.769420205,0.0,112.3883292,34.3340100100804,Good
26-04-2020,1.104537965,197.59566,9.354802694,45.72260317,4.637874529,24.26533553,6.888825912,0.309075929,7.763440335,0.0,111.8151859,34.29397946491899,Good
27-04-2020,1.099122583,192.129388,9.301157772,44.74274541,4.53211138,23.71361935,6.599124744,0.298245165,7.741524358,0.0,109.649033,34.147209407891864,Good
28-04-2020,1.110940473,203.8952009,9.419857444,46.86475791,4.771073039,24.88499292,6.552653645,0.321880945,7.788535532,0.0,114.3761891,34.462114012855544,Good
29-04-2020,1.109252269,202.1537481,9.403507896,46.55555633,4.739971415,24.70552274,6.567763525,0.318504538,7.781516472,0.0,113.7009076,34.41512459420923,Good
30-04-2020,1.109719789,202.5668632,9.408727149,46.63426944,4.752042075,24.74139373,6.376371462,0.319439578,7.783114527,0.0,113.8879156,34.42585314627511,Good
01-05-2020,1.101495418,194.2869466,9.327038885,45.14832806,4.590331898,23.90784756,6.836002668,0.302990835,7.749939315,0.0,110.598167,34.20367084317083,Good
02-05-2020,1.113339669,206.0745298,9.446048089,47.27462653,4.830050365,25.08093902,6.386798937,0.326679339,7.79703298,0.0,115.3358677,34.51913006385266,Good
03-05-2020,1.099605319,192.2824042,9.30928234,44.79666595,4.558252126,23.69594893,6.518894211,0.299210638,7.741806702,0.0,109.8421276,34.149250716048485,Good
04-05-2020,1.109843185,202.4614047,9.412249643,46.63359523,4.765952681,24.70796249,6.36123836,0.319686369,7.782463839,0.0,113.9372738,34.421599066664236,Good
05-05-2020,1.118160863,210.7191457,9.496025795,48.12478357,4.935303096,25.52774288,6.771129439,0.336321725,7.815434866,0.0,117.264345,34.64246633363696,Good
06-05-2020,1.10256086,195.0581518,9.340635686,45.310684,4.626352622,23.95554435,6.770477581,0.30512172,7.752729899,0.0,111.0243441,34.222496184793165,Good
07-05-2020,1.104992192,197.427456,9.365569283,45.74212097,4.678080652,24.18627198,6.74760799,0.309984384,7.762145088,0.0,111.9968769,34.285587379332746,Good
08-05-2020,1.108637166,201.0093844,9.402649483,46.39191175,4.754132422,24.53816025,6.617040842,0.317274333,7.776409756,1.0,113.4548665,34.381160852237116,Good
09-05-2020,1.105941756,198.2499294,9.376335832,45.90033344,4.703426471,24.25581025,6.603918631,0.311883513,7.765307891,1.0,112.3767025,34.306829718860065,Good
10-05-2020,1.101030944,193.2740916,9.32787796,45.00988467,4.608461486,23.75172394,6.944244412,0.302061888,7.745339514,0.0,110.4123775,34.173111126436154,Good
11-05-2020,1.109457007,201.6341689,9.412798458,46.51997747,4.780282072,24.58113304,6.754457313,0.318914015,7.778713837,0.0,113.7828029,34.3966824254354,Good
12-05-2020,1.104137313,196.2475465,9.36027079,45.55573966,4.677234567,24.03577802,6.941224916,0.308274625,7.75710042,0.1,111.6549251,34.251946220001706,Good
13-05-2020,1.11215604,204.1984248,9.44113656,46.99232571,4.84100159,24.82408091,6.714473393,0.324312081,7.788836083,0.1,114.8624162,34.46454262147489,Good
14-05-2020,1.105534712,197.5083451,9.375610782,45.79361144,4.712012561,24.14819785,6.941485862,0.311069423,7.762007014,0.0,112.2138847,34.28487280439772,Good
15-05-2020,1.118229665,210.1336666,9.503256638,48.07173987,4.969393235,25.40376679,7.179855334,0.33645933,7.812438668,0.0,117.2918661,34.62269578262163,Good
16-05-2020,1.10691619,198.7496984,9.390826808,46.02826501,4.746648354,24.25832072,7.050531404,0.313832379,7.766832302,0.0,112.7664759,34.31725640628264,Good
17-05-2020,1.10957881,201.3409862,9.41816633,46.50040338,4.803467364,24.51031627,6.865081923,0.319157619,7.777126121,0.0,113.8315238,34.38623690287595,Good
18-05-2020,1.115617457,207.3074827,9.479274309,47.58014481,4.927847843,25.09975085,7.013434623,0.331234914,7.800919956,0.0,116.2469827,34.545640892012194,Good
19-05-2020,1.105760288,197.3773663,9.381432102,45.79855969,4.734351863,24.09944443,6.928451358,0.311520576,7.761126543,0.0,112.3041153,34.27913779833734,Good
20-05-2020,1.113420526,204.9638808,9.458771714,47.17003017,4.891242786,24.85072355,6.992905093,0.326841052,7.791398878,0.0,115.3682104,34.4819355025869,Good
21-05-2020,1.119191325,210.6602028,9.517224473,48.20132628,5.010382613,25.41290805,6.941102239,0.33838265,7.814109689,0.0,117.67653,34.634086455415485,Good
22-05-2020,1.104994238,196.387907,9.376005686,45.63832973,4.730201296,23.97815762,6.988399119,0.309988476,7.756945297,0.0,111.9976951,34.251233558023024,Good
23-05-2020,1.114334413,205.6521639,9.470166612,47.31196939,4.920800683,24.89699152,7.0788684,0.328668825,7.793926407,0.0,115.733765,34.49896764292307,Good
24-05-2020,1.11509368,206.3348271,9.478525337,47.44097715,4.939816273,24.95759738,6.853098918,0.330187361,7.796580455,0.0,116.0374722,34.51677934774952,Good
25-05-2020,1.118089725,209.2536025,9.509258466,47.97253821,5.003600593,25.24174805,6.864048642,0.336179449,7.808178288,0.0,117.2358898,34.59449683508222,Good
26-05-2020,1.108385406,199.4713744,9.412994384,46.21796995,4.813409727,24.25573424,6.805097887,0.316770813,7.768971466,0.0,113.3541626,34.33192498845005,Good
27-05-2020,1.108360517,199.3679572,9.413530773,46.20563709,4.816838347,24.23753971,6.77845779,0.316721034,7.768479269,0.0,113.3442069,34.3286640172642,Good
28-05-2020,1.117968123,208.8964397,9.510398056,47.92709378,5.012946602,25.18247567,6.870880055,0.335936245,7.806514076,0.0,117.1872491,34.5834572254184,Good
29-05-2020,1.11724181,208.0904325,9.503931871,47.78838803,5.00240506,25.09390552,7.162167958,0.33448362,7.803210353,0.0,116.8967239,34.56136518162331,Good
30-05-2020,1.117410561,208.1789418,9.506421806,47.81073908,5.009792193,25.09473224,6.967766375,0.334821122,7.803484148,0.0,116.9642245,34.56323560627535,Good
31-05-2020,1.118294169,208.9817831,9.516065541,47.96171179,5.031502646,25.16693976,7.265199993,0.336588337,7.806614747,0.0,117.3176674,34.584241145315644,Good
01-06-2020,1.113568135,204.1744832,9.469617865,47.1028991,4.941045282,24.67808315,7.185673088,0.32713627,7.787304281,0.0,115.4272539,34.45493663808327,Good
02-06-2020,1.118538238,209.062844,9.520136317,47.98934343,5.044534451,25.15874501,6.801377933,0.337076476,7.806775982,0.0,117.4152951,34.5853953380031,Good
03-06-2020,1.119253302,209.6957137,9.528108894,48.10983549,5.062945423,25.21381259,7.342512684,0.338506603,7.809225267,0.0,117.7013206,34.60183808561053,Good
04-06-2020,1.114629289,204.9890798,9.482694982,47.26925109,4.97459624,24.73488705,7.390201572,0.329258578,7.79031611,0.0,115.8517156,34.47522216364255,Good
05-06-2020,1.12794504,218.2218067,9.616682737,49.65778388,5.24506248,26.04985731,7.04587417,0.35589008,7.843163993,0.1,121.1780161,34.8292351453703,Good
06-06-2020,1.121402345,211.5957093,9.552089816,48.47175856,5.118378718,25.37890731,7.345365543,0.342804691,7.816576201,0.1,118.5609382,34.6511880748743,Good
07-06-2020,1.113495445,203.6050523,9.473858371,47.0401408,4.964428516,24.57146598,7.10677884,0.326990889,7.784529817,0.9,115.3981779,34.43657951116739,Good
08-06-2020,1.123155156,213.180678,9.57129633,48.77048025,5.161826986,25.52062005,7.314429575,0.346310311,7.822748235,0.9,119.2620622,34.69260480586121,Good
09-06-2020,1.115420924,205.3620575,9.494797904,47.36987966,5.011361801,24.7303191,7.058873609,0.330841848,7.791389363,0.0,116.1683696,34.48260148645826,Good
10-06-2020,1.124653094,214.5095601,9.587966287,49.02320357,5.200238602,25.63660259,6.970085565,0.349306189,7.827894706,0.0,119.8612378,34.72715286865117,Good
11-06-2020,1.126935257,216.7068015,9.611637133,49.42550074,5.250127942,25.84783456,7.269127741,0.353870515,7.83659875,0.0,120.774103,34.78549124007141,Good
12-06-2020,1.117464619,207.151013,9.517782252,47.71227083,5.064972689,24.88374068,7.337975439,0.334929238,7.798290446,0.0,116.9858476,34.52894096521655,Good
13-06-2020,1.12681168,216.4127197,9.612106393,49.38620634,5.256181579,25.801376,7.300256016,0.353623359,7.835251919,0.0,120.7246718,34.77654781900216,Good
14-06-2020,1.124486362,214.0018707,9.589708537,48.95909604,5.21395182,25.55173792,7.160092191,0.348972724,7.825522991,0.0,119.7945449,34.711422404861665,Good
15-06-2020,1.126961181,216.3910048,9.615313568,49.39599495,5.267732417,25.78208288,7.334055389,0.353922362,7.834993843,0.0,120.7844723,34.77489720438316,Good
16-06-2020,1.132763904,222.1079164,9.674198921,50.43190398,5.388077478,26.34519285,7.485056524,0.365527808,7.857775678,0.0,123.1055617,34.92752903834803,Good
17-06-2020,1.122482568,211.7406661,9.572244694,48.57267203,5.186746438,25.29987644,7.439401727,0.344965135,7.816220763,0.0,118.9930271,34.64923330788336,Good
