Date,Biochemical Oxygen Demand,Conductivity,Temperature,Turbidity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
27-02-2020,0.214823092,80.3402154,17.98294557,2.133583092,8.852358968,2.00138668,2.000187288,0.008579062,7.227884927,0.0,1.998987897,9.767897927813097,Excellent
28-02-2020,0.244273599,84.44077012,18.1686551,2.257818328,8.909330019,2.013552876,2.018597412,0.020134102,7.2377995,0.0,2.023641948,10.738731787827009,Excellent
29-02-2020,0.274024718,88.58437579,18.35578219,2.382980218,8.966985032,2.025822768,2.037156186,0.03181904,7.247914297,0.158294518,2.048489603,11.717641248126323,Excellent
01-03-2020,0.243515939,78.7326347,17.91348659,2.088508466,8.80245277,1.996140401,1.99277963,0.0,7.217461875,6.1,1.989418859,9.370564575462419,Excellent
02-03-2020,0.255503493,80.38737035,17.99594073,2.143851257,8.826875912,2.001450662,2.000885033,0.004342414,7.220685974,17.38475883,2.000319404,9.795160776449517,Excellent
03-03-2020,0.206916373,78.0,17.71441851,1.956524407,8.8,1.982505201,1.972599826,0.0,7.2,31.04347007,1.962694452,8.293398507176517,Excellent
04-03-2020,0.200005117,78.0,17.6824202,1.935527985,8.8,1.980204086,1.969274074,0.0,7.2,43.15524177,1.958344062,8.140392853902815,Excellent
05-03-2020,0.298160428,86.29588359,18.2802872,2.334422835,8.9133985,2.019903462,2.028941956,0.021949111,7.233510682,49.79918196,2.037980451,11.268628829238322,Excellent
06-03-2020,0.323201866,89.78292249,18.43893423,2.440485336,8.963838754,2.030331022,2.044694978,0.032126506,7.242274198,47.05439869,2.059058934,12.099429118172045,Excellent
07-03-2020,0.24978276,79.48668991,18.00627877,2.152327058,8.817334975,2.001347978,2.001324922,0.002909359,7.21173395,31.0,2.001301866,9.797779897980885,Excellent
08-03-2020,0.301691581,86.73757697,18.32504932,2.365100249,8.921464005,2.022469603,2.033104668,0.023813012,7.231405673,6.1,2.043739733,11.478273895309277,Excellent
09-03-2020,0.267867229,81.98703459,18.12887712,2.23455899,8.854103554,2.009271351,2.013397369,0.010412985,7.216865251,0.0,2.017523387,10.430923811581831,Excellent
10-03-2020,0.215939267,78.0,17.82353752,2.031220118,8.8,1.98880495,1.982780588,0.0,7.2,8.633490825,1.976756227,8.83772167792544,Excellent
11-03-2020,0.264814668,81.53307133,18.12247053,2.230710231,8.848505189,2.008633097,2.012598349,0.009420001,7.213867411,22.91645329,2.016563602,10.38307042257706,Excellent
12-03-2020,0.322336585,89.57467602,18.47273338,2.464400759,8.963767377,2.031892972,2.047556398,0.032527027,7.23611057,35.1,2.063219824,12.232982911496515,Excellent
13-03-2020,0.242473947,78.38367356,17.99813812,2.148166354,8.80423702,2.000172073,2.000035961,0.000669685,7.203482084,39.15566731,1.999899849,9.71294005908177,Excellent
14-03-2020,0.321468895,89.43396655,18.47613625,2.466974622,8.962398338,2.031967188,2.047782204,0.032344805,7.234479012,35.93668672,2.063597219,12.240959526821458,Excellent
15-03-2020,0.111362195,78.0,17.21897116,1.628987793,8.8,1.948094567,1.922019483,0.0,7.2,28.01671352,1.895944399,5.906566489712224,Excellent
16-03-2020,0.282698852,83.99187195,18.24991185,2.31638516,8.885130417,2.01677216,2.025074712,0.016959261,7.218016719,17.96940296,2.033377265,11.034816177595703,Excellent
17-03-2020,0.245352116,78.75804419,18.02819696,2.168659117,8.810537605,2.001949225,2.002871767,0.002065864,7.202725083,8.36841034,2.003794309,9.85727367588689,Excellent
18-03-2020,0.225587369,78.0,17.91141808,2.090870701,8.8,1.994131881,1.991169815,0.0,7.2,1.787390927,1.988207749,9.272408076236673,Excellent
19-03-2020,0.244805824,78.67472099,18.02798195,2.168624387,8.809575351,2.001880587,2.002809538,0.001905996,7.202049598,0.8,2.003738489,9.852557675662212,Excellent
20-03-2020,0.140661558,78.0,17.40381267,1.752536222,8.8,1.960256956,1.94038335,0.0,7.2,2.0,1.920509745,6.806890760412873,Excellent
21-03-2020,0.229020851,78.0,17.93410769,2.106071179,8.8,1.995607488,1.993411001,0.0,7.2,0.0,1.991214514,9.383177250947925,Excellent
22-03-2020,0.257966748,80.51631696,18.10736527,2.221561413,8.835914975,2.007165401,2.010742314,0.007178365,7.207251634,24.9,2.014319228,10.27269074592655,Excellent
23-03-2020,0.314254697,88.39880751,18.4441182,2.446028802,8.948449395,2.02963288,2.04443057,0.029674879,7.229912251,0.0,2.05922826,12.058150402772716,Excellent
24-03-2020,0.214837487,78.0,17.84608351,2.047284704,8.8,1.989791054,1.984647466,0.0,7.2,0.0,1.979503878,8.954787403032014,Excellent
25-03-2020,0.200859333,78.0,17.76012695,1.989906296,8.8,1.984097631,1.97607957,0.0,7.2,4.1,1.96806151,8.536658434905513,Excellent
26-03-2020,0.21687103,78.0,17.85355389,2.052097194,8.8,1.99037296,1.985457414,0.0,7.2,0.0,1.980541869,8.989857138140044,Excellent
27-03-2020,0.288545511,84.82065627,18.28040273,2.336549679,8.896628454,2.018886252,2.028184825,0.019210049,7.221040081,3.0,2.037483399,11.20173459057695,Excellent
28-03-2020,0.260170895,80.85659202,18.10640312,2.220416896,8.839719567,2.007352801,2.010834757,0.007788358,7.210250028,23.9,2.014316713,10.284160734842661,Excellent
29-03-2020,0.218344392,78.0,17.85113944,2.050088462,8.8,1.990411546,1.985365632,0.0,7.2,0.0,1.980319718,8.975219232661107,Excellent
30-03-2020,0.271735639,82.49612184,18.16663079,2.260243821,8.862459234,2.011530404,2.016979343,0.012238836,7.216242737,0.0,2.022428281,10.613981680986603,Excellent
31-03-2020,0.252306445,79.78811233,18.04464945,2.17873122,8.823370796,2.003494169,2.004853099,0.004363636,7.209277673,0.0,2.006212029,9.973964050792768,Excellent
01-04-2020,0.297405144,86.11523296,18.30928703,2.354945116,8.913314805,2.021242253,2.031396041,0.02228909,7.228205593,4.1,2.041549829,11.383128427083182,Excellent
02-04-2020,0.215530141,78.0,17.81153573,2.022880376,8.8,1.988174104,1.981707364,0.0,7.2,0.0,1.975240625,8.776948294188283,Excellent
03-04-2020,0.236048674,78.0,17.9276009,2.100007298,8.8,1.996036712,1.993407579,0.0,7.205684292,0.5,1.990778446,9.376544754930286,Excellent
04-04-2020,0.23476391,78.0,17.91230363,2.089540016,8.8,1.995151445,1.991978765,0.0,7.206302634,0.0,1.988806086,9.304352825578105,Excellent
05-04-2020,0.183269083,78.0,17.59520558,1.877853048,8.8,1.974155707,1.960377059,0.0,7.2,0.0,1.946598411,7.720102791916552,Excellent
06-04-2020,0.273463718,82.84817537,18.1277063,2.232546185,8.863817818,2.009809427,2.013742385,0.011986159,7.224288583,0.0,2.017675344,10.465301875231361,Excellent
07-04-2020,0.274060047,82.95222029,18.12208176,2.228470158,8.86461888,2.009597623,2.013302305,0.012048472,7.22590015,0.0,2.017006987,10.44624659238778,Excellent
08-04-2020,0.263748545,81.53035893,18.05047752,2.180388782,8.843581611,2.004996618,2.006271339,0.007737453,7.223228065,0.0,2.007546061,10.078213006322414,Excellent
09-04-2020,0.254384377,80.242308,17.98402747,2.135724741,8.824416466,2.000748619,1.999762838,0.003795221,7.221013964,0.0,1.998777057,9.738108155350808,Excellent
10-04-2020,0.198100555,78.0,17.63553272,1.903012217,8.8,1.977706979,1.96505687,0.0,7.200110598,0.42597186,1.952406762,7.904174573333697,Excellent
11-04-2020,0.250725864,79.7795046,17.93996917,2.105568598,8.816158706,1.998203371,1.995650987,0.001908486,7.222849003,0.0,1.993098603,9.530478015341947,Excellent
12-04-2020,0.257644266,80.77452218,17.96964396,2.124932087,8.829491867,2.000391541,1.998775854,0.004449207,7.227382264,0.0,1.997160167,9.701535024272207,Excellent
13-04-2020,0.237819918,78.02670917,17.83834553,2.036961774,8.8,1.991857326,1.985810271,0.0,7.221295521,0.0,1.979763216,9.020261726847869,Excellent
14-04-2020,0.27315428,83.00226166,18.0374863,2.169266065,8.859438799,2.005361487,2.00589543,0.01017032,7.237348811,0.0,2.006429373,10.090454885799693,Excellent
15-04-2020,0.304835913,87.46756976,18.21420144,2.286601884,8.92223293,2.017379636,2.023744799,0.022586862,7.252016991,0.0,2.030109962,11.042418224284654,Excellent
16-04-2020,0.382486478,98.36965722,18.6662249,2.587458658,9.076943425,2.047760631,2.069131718,0.053381302,7.285148132,4.1,2.090502806,13.453722052010614,Excellent
17-04-2020,0.300577844,86.93457655,18.160392,2.249726755,8.912514196,2.014293422,2.018739666,0.020342466,7.25453037,0.0,2.023185911,10.790307187730152,Excellent
18-04-2020,0.308525115,88.08043253,18.19319761,2.271069572,8.92777563,2.016744257,2.022218073,0.023236476,7.259929109,6.1,2.027691889,10.981506174399122,Excellent
19-04-2020,0.295849686,86.34021084,18.10177452,2.209575794,8.901770708,2.010921911,2.013280159,0.017871976,7.257152251,3.0,2.015638408,10.51504133965605,Excellent
20-04-2020,0.207682389,78.0,17.55691228,1.845771944,8.8,1.97487894,1.959004819,0.0,7.224251448,0.0,1.943130698,7.646550668152617,Excellent
21-04-2020,0.306467606,87.89865625,18.13328188,2.22943885,8.921636329,2.013593327,2.016859089,0.021502545,7.266203752,7.1,2.020124851,10.719590716945095,Excellent
22-04-2020,0.315099307,89.14467113,18.16825197,2.252155787,8.93818398,2.016222895,2.02057977,0.024633138,7.272166028,5.1,2.024936645,10.924526484495312,Excellent
23-04-2020,0.439665271,106.6225406,18.89835423,2.738277379,9.186580014,2.065203002,2.093819963,0.074128371,7.324572646,0.0,2.122436924,14.813246977013042,Excellent
24-04-2020,0.311420051,88.70789052,18.11112108,2.212825431,8.929333752,2.013035718,2.015332843,0.022490163,7.27592466,0.8,2.017629967,10.662751049181727,Excellent
25-04-2020,0.340768622,92.85740549,18.26898765,2.317423536,8.987255367,2.023883292,2.031361851,0.033880605,7.290383275,0.0,2.038840411,11.520507374855171,Excellent
26-04-2020,0.328725663,91.2131288,18.17804741,2.256134211,8.962374451,2.018151859,2.022516265,0.028705671,7.288353559,8.9,2.02688067,11.060468784112437,Excellent
27-04-2020,0.276912776,84.00207204,17.8480355,2.03544774,8.857934439,1.99649033,1.989769523,0.007614109,7.270483325,7.1,1.983048715,9.334211438869353,Excellent
28-04-2020,0.397487225,100.9262398,18.55190119,2.503997169,9.098250104,2.043761891,2.060416477,0.055468934,7.321634633,14.0,2.077071064,13.086586048747845,Excellent
29-04-2020,0.383054643,98.95040746,18.44528406,2.432209096,9.068532954,2.037009076,2.05002101,0.049312508,7.318848871,0.0,2.063032944,12.545045676295269,Excellent
30-04-2020,0.39023248,100.001005,18.46789476,2.446557493,9.082018147,2.038879156,2.052554105,0.051791926,7.324772133,0.0,2.066229054,12.688740354769969,Excellent
01-05-2020,0.310543839,88.89125309,17.96887796,2.113139024,8.921752143,2.00598167,2.00293015,0.019516545,7.296012756,0.0,1.999878631,10.069036709190469,Excellent
02-05-2020,0.431593113,105.8857531,18.67386621,2.58237561,9.162943994,2.053358677,2.073712318,0.067528241,7.347611575,0.854852771,2.094065959,13.82937547362002,Excellent
03-05-2020,0.296907276,87.07826712,17.84402766,2.028379574,8.892647914,1.998421276,1.99101734,0.013237923,7.296978435,6.1,1.983613404,9.45775685643688,Excellent
04-05-2020,0.401993716,101.8398153,18.45241309,2.433184996,9.101878956,2.039372738,2.052150208,0.054848672,7.342315334,5.1,2.064927678,12.707199699675119,Excellent
05-05-2020,0.487927603,113.9209065,18.94548007,2.761097152,9.272787735,2.07264345,2.101756591,0.088790679,7.380051358,0.5,2.130869732,15.346086195704293,Excellent
06-05-2020,0.334733187,92.52492117,18.00338078,2.132217739,8.96542304,2.010243441,2.007851619,0.027073774,7.322195214,0.0,2.005459798,10.3810543042198,Excellent
07-05-2020,0.361899785,96.38034831,18.14305791,2.224508794,9.018763792,2.019968769,2.022129472,0.037493814,7.336541613,2.0,2.024290176,11.14838513973135,Excellent
08-05-2020,0.401249631,101.9422852,18.35545179,2.365264102,9.096454752,2.034548665,2.043684089,0.052779823,7.355818417,0.0,2.052819512,12.30146034044305,Excellent
09-05-2020,0.377241601,98.63495868,18.18732269,2.252324098,9.047413971,2.023767025,2.027191403,0.042715486,7.34980813,0.0,2.030615781,11.438732756486376,Excellent
10-05-2020,0.331124639,92.23320532,17.88617141,2.050689577,8.954139643,2.004123775,1.997401402,0.02380052,7.335009264,0.5,1.990679029,9.871603472797188,Excellent
11-05-2020,0.418420644,104.5100745,18.38513659,2.382453214,9.127675873,2.037828029,2.047627852,0.058243821,7.373629497,1.0,2.057427674,12.544398477538312,Excellent
12-05-2020,0.368302375,97.54973617,18.05926214,2.164311208,9.02636849,2.016549251,2.015375045,0.037714633,7.357336837,0.0,2.014200839,10.847106186583657,Excellent
13-05-2020,0.451610724,109.2698985,18.53360086,2.479632364,9.191899597,2.048624162,2.063148164,0.070549457,7.394466527,0.0,2.077672167,13.390233361273346,Excellent
14-05-2020,0.388559979,100.5005449,18.12944604,2.209279141,9.064698092,2.022138847,2.023076437,0.044834152,7.373103156,0.0,2.024014028,11.278964785592315,Excellent
15-05-2020,0.518712589,118.7804013,18.88418005,2.711506717,9.3238892,2.072918661,2.098897998,0.096393845,7.429070559,0.0,2.124877335,15.308579029076792,Excellent
16-05-2020,0.408820492,103.4547216,18.19832226,2.253328288,9.102977125,2.027664759,2.030664682,0.05192946,7.389068354,0.0,2.033664605,11.705441985734108,Excellent
17-05-2020,0.438727974,107.701688,18.35094623,2.354126509,9.161650773,2.038315238,2.04628374,0.063378861,7.405033084,0.450041626,2.054252242,12.545458621950376,Excellent
18-05-2020,0.502433379,116.6810513,18.70604999,2.589900341,9.287907171,2.062469827,2.08215487,0.088341538,7.434562901,1.447203708,2.101839913,14.45869538654661,Excellent
19-05-2020,0.407217293,103.4120754,18.1073251,2.189777772,9.096307834,2.023041153,2.02264712,0.049729879,7.400568839,2.518301811,2.022253086,11.318319373769702,Excellent
20-05-2020,0.487210944,114.6731142,18.55956704,2.490289421,9.255115563,2.053682104,2.06823993,0.081196531,7.436702178,3.565429405,2.082797756,13.74694366226651,Excellent
21-05-2020,0.548344874,123.294425,18.89836728,2.715163221,9.376191791,2.0767653,2.102492339,0.105113869,7.465333908,4.490679964,2.128219378,15.574815941671524,Excellent
22-05-2020,0.409833595,103.9660212,18.03902119,2.141263049,9.097965897,2.019976951,2.016933773,0.049167856,7.414148596,5.196146959,2.013890595,11.054503478571558,Excellent
23-05-2020,0.506727563,117.5949477,18.59183989,2.508796609,9.290539147,2.05733765,2.072595232,0.087378835,7.457165174,5.583923863,2.087852814,14.017008052382252,Excellent
24-05-2020,0.517844056,119.2156046,18.6297355,2.533038954,9.311546459,2.060374722,2.076767816,0.091273879,7.465909292,5.556104147,2.093160911,14.25143936355419,Excellent
25-05-2020,0.551358859,123.9725828,18.80177127,2.646699219,9.377339766,2.072358898,2.094357737,0.104123465,7.48364999,5.014781283,2.116356576,15.1969182237023,Excellent
26-05-2020,0.457899535,110.9537218,18.21172118,2.252293696,9.189174559,2.033541626,2.035742278,0.066178784,7.450637009,3.862048743,2.037942931,12.104685518421935,Excellent
27-05-2020,0.461262935,111.4905613,18.20237503,2.245015884,9.194644908,2.033442069,2.035200303,0.066958741,7.456387793,2.0,2.036958537,12.089645870464125,Excellent
28-05-2020,0.560978643,125.5172238,18.77091906,2.622990269,9.392810359,2.071872491,2.092450321,0.10627534,7.500712872,4.1,2.113028152,15.136880187512453,Excellent
29-05-2020,0.557381453,125.0805604,18.71937086,2.587562209,9.38434087,2.068967239,2.087693972,0.104262665,7.503744847,16.0,2.106420705,14.898740602405633,Excellent
30-05-2020,0.562760104,125.9009748,18.72147173,2.587892897,9.393814298,2.069642245,2.08830527,0.105836382,7.510397889,0.5,2.106968296,14.945106906145401,Excellent
31-05-2020,0.575311419,127.7260024,18.76641156,2.616775902,9.417624669,2.073176674,2.093203084,0.110275392,7.519949394,0.0,2.113229493,15.21869007928265,Excellent
01-06-2020,0.531789326,121.7011731,18.47472292,2.421233259,9.329280226,2.054272539,2.064440551,0.092281438,7.50709959,36.1,2.074608562,13.70883101365287,Excellent
02-06-2020,0.585250497,129.2544004,18.76475488,2.613498005,9.434894692,2.074152951,2.093852458,0.113077363,7.533069795,0.5,2.113551964,15.281489565902744,Excellent
03-06-2020,0.596182056,130.8538616,18.79943931,2.635525035,9.455442706,2.077013206,2.09773187,0.11685819,7.5420535,0.0,2.118450534,15.501360353543319,Excellent
04-06-2020,0.553742513,124.9817276,18.51373642,2.443954822,9.36924168,2.058517156,2.069574688,0.099287499,7.529712742,11.26777053,2.08063222,14.023812483476643,Excellent
05-06-2020,0.690719144,144.2281963,19.30437906,2.969942925,9.641866551,2.111780161,2.149054073,0.153480376,7.589161058,11.9,2.186327986,18.24957304222777,Excellent
06-06-2020,0.629128718,135.675595,18.90347711,2.701562925,9.517351258,2.085609382,2.109380892,0.128243707,7.569203776,3.0,2.133152402,16.161973761497123,Excellent
07-06-2020,0.553912499,125.2156795,18.42068744,2.378586393,9.365578719,2.053981779,2.061520706,0.097554174,7.543816015,6.1,2.069059633,13.64063892045562,Excellent
08-06-2020,0.65437752,139.351414,18.99186158,2.758248022,9.565163401,2.092620622,2.119058546,0.13713477,7.588719196,0.0,2.145496469,16.70398804997905,Excellent
09-06-2020,0.580917096,129.1378412,18.51936879,2.44212764,9.416892328,2.061683696,2.072231211,0.107143,7.564069246,0.0,2.082778727,14.237490128841177,Excellent
10-06-2020,0.677133521,142.6792617,19.06483224,2.804641034,9.607970493,2.098612378,2.127200895,0.145019962,7.607305681,0.0,2.155789413,17.1648642797976,Excellent
11-06-2020,0.703861545,146.4925193,19.19326985,2.889133823,9.660067796,2.10774103,2.140469265,0.155099736,7.622760994,0.0,2.1731975,17.882694070155942,Excellent
12-06-2020,0.613072073,133.8535194,18.61651653,2.503496273,9.477126449,2.069858476,2.083219684,0.118170865,7.591222134,0.0,2.096580891,14.864094928985704,Excellent
