Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Temperature,Turbidity,Nitrate,pH,Rainfall,Total Coliform,WQI,Quality
23-01-2020,3.765918667,341.7066301,10.44782249,4836.361378,55.8291787,24.818117,11.77074901,1.517066301,8.939804279,0.0,8590.408549,67.47857852878379,Poor
24-01-2020,3.61166894,333.8865275,10.28783323,4529.296805,52.46542545,23.28638134,11.30551432,1.438865275,8.860885812,0.0,8505.440525,67.47572926018363,Poor
25-01-2020,3.694741434,337.9337797,10.36523253,4696.860094,59.58821,24.12774354,11.61319906,1.479337797,8.900649183,0.0,8890.296914,67.47720388388107,Poor
26-01-2020,3.755367421,340.8599816,10.42025332,4819.513367,50.54123698,24.74451315,11.39740894,1.508599816,8.929210554,0.0,8490.153047,67.47827005086351,Poor
27-01-2020,3.62433222,334.2044305,10.28368259,4558.826847,56.74122189,23.44454025,11.14592432,1.442044305,8.861963102,0.0,8162.106082,67.47584508871965,Poor
28-01-2020,3.772220192,341.4963751,10.42610635,4855.968844,56.84890095,24.93366537,11.13735451,1.514963751,8.934199521,0.0,8362.835293,67.47850192199226,Poor
29-01-2020,3.669869146,336.2777362,10.31836402,4652.614573,51.70051123,23.92026357,11.04953977,1.462777362,8.881339221,0.0,8517.654897,67.47660050142098,Poor
30-01-2020,3.696111475,337.4901634,10.33928959,4706.428422,57.75684877,24.19265579,10.68935701,1.474901634,8.892798899,0.0,8816.196044,67.47704225147562,Poor
31-01-2020,3.660524614,335.612558,10.29846207,4636.564863,52.69829688,23.84661341,11.02087491,1.45612558,8.873367762,0.0,8611.982959,67.47635814253442,Poor
01-02-2020,3.901405466,347.5597943,10.53417992,5119.617318,54.18544225,26.26510256,11.24003911,1.575597943,8.99219475,0.0,8159.759586,67.48071113980178,Poor
02-02-2020,3.710379584,337.9131786,10.33807022,4738.836509,53.97323142,24.3643759,10.85891189,1.479131786,8.895093116,0.0,9144.590213,67.47719637783283,Poor
03-02-2020,3.601580478,332.3794147,10.22426799,4522.489078,52.66426151,23.2857657,11.04246876,1.423794147,8.839130085,0.0,8462.83106,67.47518014089484,Poor
04-02-2020,3.785300228,341.4731343,10.40306678,4891.158816,55.37658872,25.13218998,11.11194279,1.514731343,8.929452163,0.0,8750.637709,67.47849345416454,Poor
05-02-2020,3.576728715,330.9538589,10.18965795,4475.225122,55.20369702,23.05554484,10.74154854,1.409538589,8.823654743,0.0,8307.389528,67.47466073704729,Poor
06-02-2020,3.715541216,337.8053791,10.32371819,4754.038187,47.45882854,24.45258032,10.8154031,1.478053791,8.891575914,0.0,8498.060831,67.47715710088902,Poor
07-02-2020,3.494605284,326.6710991,10.09811648,4313.332769,56.50080062,22.25196935,10.68458469,1.366710991,8.779649891,0.0,8575.313038,67.47310030572761,Poor
08-02-2020,3.553748005,329.5423991,10.15268127,4432.762694,47.48585576,22.85198018,10.70656664,1.395423991,8.807790649,0.0,8674.624879,67.47414646910296,Poor
09-02-2020,3.702325109,336.8870909,10.29676966,4731.039079,55.45875249,24.34616755,10.59664602,1.468870909,8.880676478,0.0,8612.349726,67.47682252091379,Poor
10-02-2020,3.752637244,339.3202319,10.34268363,4832.762891,55.631275,24.85753547,10.65758425,1.493202319,8.904458117,0.0,8543.054048,67.47770904026088,Poor
11-02-2020,3.692159379,336.215595,10.27789944,4712.883743,48.87060216,24.26083118,11.10541635,1.46215595,8.872873458,0.0,8173.411662,67.47657786016177,Poor
12-02-2020,3.659771169,334.517187,10.24129802,4649.160625,50.8057285,23.94484884,10.6226303,1.44517187,8.855362727,0.0,8083.247608,67.47595904211907,Poor
13-02-2020,3.637621649,333.3324829,10.21502967,4605.891293,48.61808653,23.73107645,10.81557192,1.433324829,8.843000831,0.0,8341.68232,67.4755273930263,Poor
14-02-2020,3.516359483,327.1939388,10.08974426,4364.372771,51.18985639,22.52599837,10.67461917,1.371939388,8.781112485,0.0,8509.265857,67.47329080332288,Poor
15-02-2020,3.58879161,330.741924,10.15824993,4510.218639,50.81235516,23.25768175,10.99624189,1.40741924,8.81610153,0.0,8150.241041,67.47458351818115,Poor
16-02-2020,3.611362205,331.7986692,10.17699201,4556.316958,53.9797268,23.49056616,11.00834424,1.417986692,8.826190418,0.0,8524.64474,67.47496854521606,Poor
17-02-2020,3.759875053,339.1543847,10.32177543,4854.275011,55.47843566,24.98268732,10.90494041,1.491543847,8.899281394,0.0,8629.223702,67.47764861353203,Poor
18-02-2020,3.68534907,335.3600372,10.2436202,4706.130356,55.64382973,24.24423232,10.77974366,1.453600372,8.860884264,0.0,7907.201012,67.47626613612184,Poor
19-02-2020,3.47159624,324.606246,10.02633939,4279.506692,49.68207464,22.11331899,10.6590749,1.34606246,8.752905354,0.0,7919.996129,67.47234797274648,Poor
20-02-2020,3.677311185,334.8277619,10.22862866,4691.793003,50.65527119,24.17689159,10.45406558,1.448277619,8.854692303,0.0,8118.254584,67.47607220064855,Poor
21-02-2020,3.603487501,331.0742835,10.15148262,4544.976222,46.14956338,23.44488416,11.06868747,1.410742835,8.816742225,0.0,8242.268545,67.47470461396924,Poor
22-02-2020,3.571487737,329.4139569,10.11626481,4481.781206,48.70181657,23.13092036,10.51597941,1.394139569,8.799736703,0.0,7982.558243,67.47409967095386,Poor
23-02-2020,3.697623877,335.6623992,10.23928816,4734.831683,53.93616199,24.39811824,10.78897033,1.456623992,8.861832027,0.0,8535.86169,67.47637630226626,Poor
24-02-2020,3.736925421,337.5711026,10.2755831,4814.186423,55.81319045,24.79677107,10.85687941,1.475711026,8.880543235,0.0,8248.025306,67.4770717418203,Poor
25-02-2020,3.724416391,336.8912848,10.26017454,4789.893246,47.19090708,24.67711739,10.52303696,1.468912848,8.873382617,0.0,8123.578327,67.47682404896888,Poor
26-02-2020,3.544923979,327.8643217,10.07789053,4431.60632,49.04677096,22.88742751,10.83122707,1.378643217,8.782764036,0.0,7672.24761,67.47353505855133,Poor
27-02-2020,3.59557701,330.3466701,10.12586072,4533.583092,50.67787551,23.39898814,10.76640656,1.403466701,8.807252165,0.0,7699.891852,67.47443950670406,Poor
28-02-2020,3.657372967,333.3882189,10.18508339,4657.818328,51.53324417,24.02177262,10.94950687,1.433882189,8.837345992,0.0,8170.897861,67.47554770053924,Poor
29-02-2020,3.719646042,336.455692,10.2448935,4782.980218,48.20237598,24.64912142,10.50080869,1.46455692,8.867712852,0.0,7439.119629,67.47666533994024,Poor
01-03-2020,3.572116176,329.0351002,10.09501172,4488.508466,51.8445717,23.17823262,10.32868548,1.390351002,8.793212945,0.0,8375.339794,67.47396163382642,Poor
02-03-2020,3.599507549,330.3626656,10.12016292,4543.851257,49.09486616,23.45634668,10.47635968,1.403626656,8.806208577,0.0,8017.101872,67.47444533469357,Poor
03-03-2020,3.505578154,325.6263002,10.02410576,4356.524407,50.41983322,22.52104229,10.61124921,1.356263002,8.758578952,0.0,9030.826645,67.47271963134882,Poor
04-03-2020,3.494828102,325.0510215,10.01134097,4335.527985,52.05167457,22.41731938,10.57356582,1.350510215,8.752574324,0.0,8743.977604,67.47251002750856,Poor
05-03-2020,3.69403789,334.9758654,10.20864967,4734.422835,50.38456132,24.41298181,10.4761066,1.449758654,8.851585127,0.0,7991.227094,67.47612616242803,Poor
06-03-2020,3.746845779,337.5827556,10.25967067,4840.485336,49.0114645,24.94441113,10.16625383,1.475827556,8.877430667,0.0,8008.17667,67.47707598761204,Poor
07-03-2020,3.602557619,330.3369945,10.11371034,4552.327058,49.94998862,23.50466484,10.6359193,1.403369945,8.804764035,0.0,8333.526708,67.47443598138162,Poor
08-03-2020,3.708749597,335.6174007,10.21834538,4765.100249,49.97480562,24.56950388,10.93045307,1.456174007,8.85737348,0.0,8540.938595,67.47635990698097,Poor
09-03-2020,3.64329881,332.3178378,10.15145333,4634.55899,49.09382999,23.91769837,10.62342971,1.423178378,8.824197694,2.7,7534.074168,67.47515770523937,Poor
10-03-2020,3.541463731,327.2012374,10.04829311,4431.220118,49.39434629,22.90183223,10.64743728,1.372012374,8.772866047,2.7,7485.42917,67.47329346258107,Poor
11-03-2020,3.641057708,332.1582743,10.14667845,4630.710231,54.93646001,23.90003819,10.63556684,1.421582743,8.822285335,0.0,7830.954371,67.47509956798804,Poor
12-03-2020,3.7577665,337.9732431,10.26229546,4864.400759,51.79598244,25.06917319,10.59639295,1.479732431,8.880298551,0.0,8188.974287,67.4772182624426,Poor
13-03-2020,3.599527474,330.0430182,10.10308185,4548.166354,49.20241841,23.48861028,10.6996621,1.400430182,8.800874479,0.0,8160.169497,67.47432887058223,Poor
14-03-2020,3.758824468,337.991797,10.26152173,4866.974622,52.15829472,25.08318732,10.58918946,1.47991797,8.880255128,0.0,8329.360375,67.4772250225898,Poor
15-03-2020,3.339738631,317.0236417,9.841696506,4028.987793,49.04748842,20.89371529,10.4448066,1.270236417,8.670481151,0.0,7646.209103,67.46958523708372,Poor
16-03-2020,3.683359635,334.19304,10.18469607,4716.38516,53.5527849,24.33109052,10.34581387,1.4419304,8.842097455,0.0,7309.333214,67.47584093857027,Poor
17-03-2020,3.609433701,330.4873063,10.11026684,4568.659117,51.12975497,23.59277488,10.45332953,1.404873063,8.804977205,0.0,8260.007808,67.47449074775923,Poor
18-03-2020,3.570491364,328.5329704,10.07093948,4490.870701,49.68929641,23.20407343,10.56450633,1.385329704,8.785385718,0.0,7752.941474,67.47377868192086,Poor
19-03-2020,3.609334879,330.4701469,10.10951637,4568.624387,51.34768797,23.5930085,10.43746399,1.404701469,8.804724155,0.0,7395.02079,67.47448449570065,Poor
20-03-2020,3.401272278,320.064239,9.901305615,4152.536222,45.28820496,21.51266027,10.56299275,1.30064239,8.700646557,0.0,8043.6233,67.47069308423814,Poor
21-03-2020,3.578036052,328.9018721,10.07803976,4506.071179,46.6197902,23.28035358,10.58784392,1.389018721,8.789019184,0.0,8237.964282,67.47391309192597,Poor
22-03-2020,3.635792281,331.7913503,10.13588488,4621.561413,46.42053996,23.85774919,10.66698313,1.417913503,8.817925078,0.0,7963.672233,67.47496587856153,Poor
23-03-2020,3.748051901,337.4082199,10.2483519,4846.028802,50.43632917,24.97995651,10.75768398,1.474082199,8.874119699,0.0,7863.58297,67.47701239521241,Poor
24-03-2020,3.548720581,327.4477634,10.04934641,4447.284704,55.21319079,22.98603237,10.51794835,1.374477634,8.774555863,0.0,7954.147054,67.47338328477737,Poor
25-03-2020,3.520086899,326.0244077,10.02115691,4389.906296,56.72065071,22.69886272,10.24245723,1.360244077,8.760377828,0.0,7892.168955,67.47286468254025,Poor
26-03-2020,3.551252647,327.5932399,10.05288505,4452.097194,51.95496334,23.00946572,10.43710069,1.375932399,8.776136449,0.0,7600.687121,67.47343628940465,Poor
27-03-2020,3.693563944,334.7215629,10.19587678,4736.549679,51.56035436,24.43130287,10.51748565,1.447215629,8.847504734,0.0,7792.823413,67.4760335068498,Poor
28-03-2020,3.635597338,331.8382003,10.13870845,4620.416896,44.6746047,23.85014003,10.14451293,1.418382003,8.818770893,0.0,8166.10621,67.47498294844421,Poor
29-03-2020,3.550547606,327.6028866,10.05457461,4450.088462,48.47265365,22.99792543,10.79283416,1.376028866,8.776532241,0.0,8109.087944,67.47343980419733,Poor
30-03-2020,3.655754438,332.8826011,10.16081466,4660.243821,47.76315432,24.04805647,10.54745142,1.428826011,8.829458539,0.0,8066.231139,67.47536347777454,Poor
31-03-2020,3.615141919,330.8735423,10.12135239,4578.73122,48.29271904,23.63977455,10.59955984,1.408735423,8.809511732,0.0,7720.863185,67.47463147354804,Poor
01-04-2020,3.703407234,335.3105632,10.21088465,4754.945116,49.68250384,24.5200522,10.80114559,1.453105632,8.854040308,0.0,7968.915964,67.47624811017998,Poor
02-04-2020,3.537547771,327.043526,10.04640843,4422.880376,48.80524485,22.85886397,10.40719892,1.37043526,8.771542843,0.0,7374.570059,67.47323600014573,Poor
03-04-2020,3.576298626,329.0091779,10.08665844,4500.007298,44.32109602,23.2435616,10.6536577,1.390091779,8.791386756,0.0,8085.91743,67.47395218898929,Poor
04-04-2020,3.571266812,328.7878612,10.08324124,4489.540016,52.54309155,23.19021606,10.52293129,1.387878612,8.789375416,0.0,8466.07741,67.47387155184725,Poor
05-04-2020,3.465639527,323.5389268,9.979343552,4277.853048,47.12437155,22.13070022,10.51457272,1.335389268,8.737102271,0.0,7600.585438,67.47195909305545,Poor
06-04-2020,3.643216603,332.4523568,10.15876469,4632.546185,51.10644275,23.90301337,10.40386685,1.424523568,8.826467079,0.0,7872.809468,67.47520671748158,Poor
07-04-2020,3.641423338,332.3994057,10.15892941,4628.470158,56.65989974,23.8814095,10.8987684,1.423994057,8.826182316,0.0,8153.4385,67.47518742465203,Poor
08-04-2020,3.617641565,331.2491544,10.13721896,4580.388782,47.73128106,23.63970804,10.49831522,1.412491544,8.814938718,0.0,8437.032145,67.4747683284996,Poor
09-04-2020,3.595582551,330.1871546,10.117344,4535.724741,42.95317356,23.4150228,10.72149827,1.401871546,8.804591727,0.0,7933.537131,67.47438138694163,Poor
10-04-2020,3.479513306,324.4267448,10.00357088,4303.012217,49.74342675,22.2500251,10.21521444,1.344267448,8.747274646,0.0,7867.504829,67.4722825711579,Poor
11-04-2020,3.581092438,329.5508427,10.10755755,4505.568598,53.96450662,23.2613023,10.83524186,1.395508427,8.798816565,0.0,7492.026521,67.47414954554397,Poor
12-04-2020,3.591088959,330.0978853,10.12007229,4524.932087,56.59962553,23.35654585,10.81912971,1.400978853,8.804601769,0.0,8121.604334,67.47434886150987,Poor
13-04-2020,3.547432322,327.9643315,10.07904381,4436.961774,47.10163834,22.91505169,10.63802989,1.379643315,8.78359475,0.0,8711.408702,67.47357149730378,Poor
14-04-2020,3.613926633,331.3403717,10.14827544,4569.266065,52.34881779,23.57486232,10.58341952,1.413403717,8.817697318,0.0,8190.547553,67.47480156368869,Poor
15-04-2020,3.672950251,334.344909,10.21014473,4686.601884,49.5339305,24.15976287,10.71947928,1.44344909,8.848098399,0.0,8109.54904,67.47589627231653,Poor
16-04-2020,3.823747786,341.9401578,10.36389544,4987.458658,50.68584624,25.66220101,11.10831183,1.519401578,8.924420034,0.0,8222.086106,67.47866361502585,Poor
17-04-2020,3.65526431,333.5733554,10.19847177,4649.726755,59.01321658,23.97162911,10.30938064,1.435733554,8.841134487,0.0,8131.695716,67.4756151553596,Poor
18-04-2020,3.666331411,334.1860642,10.21270441,4671.069572,46.65041392,24.07636474,10.83030421,1.441860642,8.847657267,0.0,7901.011301,67.47583839692487,Poor
19-04-2020,3.635993312,332.7304778,10.18563663,4609.575794,52.00230193,23.7668519,10.50383898,1.427304778,8.833510193,0.0,8402.119343,67.4753080513736,Poor
20-04-2020,3.454513154,323.7197351,10.00753061,4245.771944,52.72851597,21.94572381,10.69483179,1.337197351,8.743824533,0.0,8233.408014,67.47202497088828,Poor
21-04-2020,3.646781227,333.3983317,10.20327564,4629.43885,54.66971939,23.86188524,10.66227804,1.433983317,8.841045119,0.0,8181.829028,67.47555138515631,Poor
22-04-2020,3.658587039,334.0557238,10.2186602,4652.155787,51.79577855,23.97323321,10.63961071,1.440557238,8.848066383,0.0,7895.118827,67.47579090716314,Poor
23-04-2020,3.902107769,346.3007504,10.46586041,5138.277379,52.51796756,26.4015415,10.73697937,1.563007504,8.970976584,0.0,8590.279373,67.48025240486773,Poor
24-04-2020,3.639854184,333.2589295,10.20738593,4612.825431,50.51334803,23.77191981,10.52640983,1.432589295,8.841030764,0.0,8410.447541,67.47550059371127,Poor
25-04-2020,3.692637941,335.9708229,10.26404732,4717.423536,52.59261529,24.29248682,10.97362126,1.459708229,8.868634401,0.0,8057.278057,67.47648867700211,Poor
26-04-2020,3.662490152,334.5379647,10.23787453,4656.134211,50.85503258,23.98355582,10.42386271,1.445379647,8.854802694,0.0,8536.123632,67.47596661251184,Poor
27-04-2020,3.552655815,329.1225826,10.13211138,4435.44774,53.85110479,22.87757897,10.90591127,1.391225826,8.801157772,0.0,8099.027388,67.4739935081979,Poor
28-04-2020,3.787451302,340.9404727,10.37107304,4903.997169,50.98171242,25.21772226,10.74827434,1.509404727,8.919857444,0.0,8026.716881,67.47829937794214,Poor
29-04-2020,3.752089755,339.2522689,10.33997141,4832.209096,53.32834267,24.85611944,10.59537124,1.492522689,8.903507896,0.0,8046.719251,67.47768427781826,Poor
30-04-2020,3.759808005,339.7197891,10.35204207,4846.557493,52.21806329,24.92514117,10.88635443,1.497197891,8.908727149,0.0,7756.9109,67.47785461965313,Poor
01-05-2020,3.593654222,331.4954175,10.1903319,4513.139024,55.79509267,23.25527157,10.55115107,1.414954175,8.827038885,0.0,8443.580454,67.47485805490781,Poor
02-05-2020,3.8288392,343.3396694,10.43005037,4982.37561,52.37609795,25.59862107,10.88748463,1.533396694,8.946048089,0.0,7766.941427,67.4791735296218,Poor
03-05-2020,3.552418936,329.6053191,10.15825213,4428.379574,47.32673237,22.82575212,10.61229908,1.396053191,8.80928234,0.0,7962.195572,67.47416939411936,Poor
04-05-2020,3.755410296,339.8431845,10.36595268,4833.184996,56.54932412,24.84683599,11.00678836,1.498431845,8.912249643,0.0,7722.768549,67.47789957899147,Poor
05-05-2020,3.919965745,348.1608626,10.5353031,5161.097152,50.16623687,26.48339991,10.7476436,1.581608626,8.996025795,0.0,8334.608314,67.4809301401297,Poor
06-05-2020,3.606135953,332.5608602,10.22635262,4532.217739,51.04411771,23.33595328,10.86061371,1.425608602,8.840635686,0.0,8330.580953,67.47524625089265,Poor
07-05-2020,3.652901759,334.9921922,10.27808065,4624.508794,51.34248845,23.79430716,11.02821073,1.449921922,8.865569283,0.0,8293.175177,67.4761321111273,Poor
08-05-2020,3.72390987,338.6371664,10.35413242,4765.264102,57.37887809,24.49493141,10.83382615,1.486371664,8.902649483,0.0,8094.172168,67.47746016410406,Poor
09-05-2020,3.668080318,335.9417563,10.30342647,4652.324098,46.97663118,23.92702915,10.99595527,1.459417563,8.876335832,0.0,8071.286601,67.47647808653355,Poor
10-05-2020,3.567913311,331.0309438,10.20846149,4450.689577,62.92694999,22.91560528,10.72428956,1.410309438,8.82787796,0.0,8578.524008,67.47468882307075,Poor
11-05-2020,3.734454992,339.4570074,10.38028207,4782.453214,56.81384742,24.57112415,11.17302667,1.494570074,8.912798458,0.0,8290.544044,67.47775887466297,Poor
12-05-2020,3.626053267,334.1373127,10.27723457,4564.311208,54.44924926,23.47706773,11.41991264,1.441373127,8.86027079,0.0,8567.349061,67.4758206342272,Poor
13-05-2020,3.784392339,342.1560404,10.44100159,4879.632364,53.7505493,25.05028104,11.64572647,1.521560404,8.94113656,0.0,8223.829307,67.47874227224368,Poor
14-05-2020,3.649903236,335.5347117,10.31201256,4609.279141,54.90939535,23.69507738,11.1261436,1.455347117,8.875610782,0.0,8560.910464,67.47632977909349,Poor
15-05-2020,3.901713345,348.2296652,10.56939324,5111.506717,55.75536455,26.20273365,11.28644042,1.582296652,9.003256638,0.0,8914.983069,67.4809552084821,Poor
16-05-2020,3.673329056,336.9161896,10.34664835,4653.328288,56.26862919,23.90831688,10.79382223,1.469161896,8.890826808,0.0,8717.472545,67.47683312307804,Poor
17-05-2020,3.724441489,339.5788096,10.40346736,4754.126509,56.14246027,24.40874137,11.4718939,1.495788096,8.91816633,0.0,8435.731713,67.47780325351599,Poor
18-05-2020,3.843049912,345.6174568,10.52784784,4989.900341,54.88869033,25.584003,11.34823794,1.556174568,8.979274309,0.2,8654.653227,67.48000344560226,Poor
19-05-2020,3.643718106,335.7602882,10.33435186,4589.777772,54.17382867,23.57974276,11.1180899,1.457602882,8.881432102,0.2,8523.530938,67.47641196830139,Poor
20-05-2020,3.794711163,343.4205261,10.49124279,4890.289421,54.45947071,25.07861484,11.48442974,1.534205261,8.958771714,0.0,8616.525376,67.47920298990745,Poor
21-05-2020,3.907892833,349.191325,10.61038261,5115.163221,54.47751966,26.19925999,11.20844146,1.59191325,9.017224473,0.0,8535.097247,67.48130559097864,Poor
22-05-2020,3.621694833,334.9942378,10.3302013,4541.263049,58.61397189,23.32599871,11.1902942,1.449942378,8.876005686,0.0,8602.282138,67.47613285644537,Poor
23-05-2020,3.806220791,344.3344125,10.52080068,4908.796609,57.14516746,25.15987061,11.39974158,1.543344125,8.970166612,0.0,8734.190167,67.47953596607884,Poor
24-05-2020,3.81910801,345.0936804,10.53981627,4933.038954,46.69654068,25.2772521,11.11498509,1.550936804,8.978525337,0.0,8391.705713,67.47981260671864,Poor
25-05-2020,3.87671083,348.0897245,10.60360059,5046.699219,57.6399464,25.84168999,11.55516156,1.580897245,9.009258466,0.0,8404.266861,67.48090422083364,Poor
26-05-2020,3.680287168,338.3854064,10.41340973,4652.293696,56.41227256,23.86576688,11.16301163,1.483854064,8.912994384,0.0,8311.945231,67.47736843489032,Poor
27-05-2020,3.677433542,338.3605172,10.41683835,4645.015884,55.92899384,23.82545142,11.18775706,1.483605172,8.913530773,0.0,8268.058682,67.47735936646505,Poor
28-05-2020,3.867211964,347.9681227,10.6129466,5022.990269,54.97781058,25.7113672,11.23956693,1.579681227,9.010398056,0.0,8402.735935,67.48085991499671,Poor
29-05-2020,3.850294877,347.2418098,10.60240506,4987.562209,59.67509273,25.53024218,11.59731319,1.572418098,9.003931871,0.0,8835.683073,67.48059528157107,Poor
30-05-2020,3.851262642,347.4105612,10.60979219,4987.892897,59.30581816,25.52788351,11.34613074,1.574105612,9.006421806,0.0,8540.068593,67.48065676645048,Poor
31-05-2020,3.866511806,348.2941686,10.63150265,5016.775902,54.306138,25.66826024,11.22411649,1.582941686,9.016065541,0.0,8982.180715,67.48097871041317,Poor
01-06-2020,3.769553146,343.5681348,10.54104528,4821.233259,58.00846024,24.68648371,11.39695951,1.535681348,8.969617865,0.0,8858.827048,67.47925677140566,Poor
02-06-2020,3.866502941,348.5382379,10.64453445,5013.498005,54.03581755,25.64372033,11.53620969,1.585382379,9.020136317,0.0,8278.297205,67.48106763750637,Poor
03-06-2020,3.878338396,349.2533015,10.66294542,5035.525035,52.97632118,25.74974578,11.33108185,1.592533015,9.028108894,0.0,9085.889634,67.4813281722291,Poor
04-06-2020,3.783379503,344.629289,10.57459624,4843.954822,55.40026675,24.78776365,11.36172654,1.54629289,8.982694982,0.0,9153.291897,67.47964340486773,Poor
05-06-2020,4.047203798,357.9450402,10.84506248,5369.942925,60.03364747,27.41355295,12.03922932,1.679450402,9.116682737,0.0,8632.649579,67.48449502302702,Poor
06-06-2020,3.913847824,351.4023455,10.71837872,5101.562925,60.47264748,26.06748281,11.46987777,1.614023455,9.052089816,0.0,9077.716505,67.4821111803177,Poor
07-06-2020,3.753197121,343.4954447,10.56442852,4778.586393,59.32004113,24.44841234,11.60250926,1.534954447,8.973858371,0.0,8715.648638,67.47923028663557,Poor
08-06-2020,3.943868786,353.1551555,10.76182699,5158.248022,60.12424236,26.34251623,11.61889585,1.631551555,9.07129633,0.0,9022.920488,67.48274981982802,Poor
09-06-2020,3.786652485,345.4209239,10.6113618,4842.12764,59.66626776,24.75769488,11.63338857,1.554209239,8.994797904,0.0,8635.367091,67.47993183848283,Poor
10-06-2020,3.96875586,354.6530944,10.8002386,5204.641034,56.36262377,26.56602846,11.86732963,1.646530944,9.087966287,0.0,8497.951634,67.48329559658967,Poor
11-06-2020,4.011851471,356.9352574,10.85012794,5289.133823,59.75267943,26.98424632,11.95816536,1.669352574,9.111637133,0.0,8942.268817,67.48412710682794,Poor
12-06-2020,3.819884198,347.4646191,10.66497269,4903.496273,61.02844085,25.05180106,11.73289096,1.574646191,9.017782252,0.0,9041.282851,67.48067646254462,Poor
13-06-2020,4.004264797,356.8116795,10.85618158,5270.550399,61.06079354,26.88280401,11.57239228,1.668116795,9.112106393,0.0,8980.436036,67.48408208099539,Poor
14-06-2020,3.955192499,354.4863622,10.81395182,5170.695167,62.53572314,26.37925126,12.1002355,1.644863622,9.089708537,0.0,8765.913711,67.48323484740945,Poor
